retention_time_min,uv_mAU
0,0.3474201313
0.01,0.3367665617
0.02,0.3836414811
0.03,0.3428090095
0.04,0.3596708061
0.05,0.3293555772
0.06,0.3353965317
0.07,0.3643486591
0.08,0.3339451173
0.09,0.3462712265
0.1,0.3680719277
0.11,0.3424264372
0.12,0.3585181972
0.13,0.3314663293
0.14,0.3292557131
0.15,0.3375755689
0.16,0.3524535197
0.17,0.3466967488
0.18,0.2961105792
0.19,0.3395705191
0.2,0.3587527556
0.21,0.35473422
0.22,0.3445164629
0.23,0.3615859638
0.24,0.3686906925
0.25,0.3029543821
0.26,0.3555915312
0.27,0.3260071202
0.28,0.3930777409
0.29,0.3866575819
0.3,0.3482670813
0.31,0.3348770022
0.32,0.3889669435
0.33,0.330536976
0.34,0.3466646892
0.35,0.3389195961
0.36,0.3589777479
0.37,0.3708081105
0.38,0.3441178241
0.39,0.3146294073
0.4,0.2865865551
0.41,0.3393329945
0.42,0.3633084365
0.43,0.3358497235
0.44,0.3508294964
0.45,0.3429570974
0.46,0.3614645216
0.47,0.3647334014
0.48,0.3185415442
0.49,0.3674442813
0.5,0.3787486541
0.51,0.3753236299
0.52,0.3397486677
0.53,0.3656526912
0.54,0.3500603866
0.55,0.3576845462
0.56,0.3572748841
0.57,0.3143035066
0.58,0.3722799274
0.59,0.3286302206
0.6,0.3391987448
0.61,0.3430379799
0.62,0.3783945662
0.63,0.3217757481
0.64,0.3805997786
0.65,0.3352665554
0.66,0.3520816518
0.67,0.3640000781
0.68,0.3435445163
0.69,0.3807909536
0.7,0.384892328
0.71,0.3431392549
0.72,0.3788071413
0.73,0.381234284
0.74,0.392988332
0.75,0.3835199225
0.76,0.3657870894
0.77,0.3537388855
0.78,0.3742691932
0.79,0.3694839149
0.8,0.3931979176
0.81,0.4261383805
0.82,0.3530391302
0.83,0.350413862
0.84,0.3708155929
0.85,0.3838916896
0.86,0.3810411413
0.87,0.3712078464
0.88,0.3905612819
0.89,0.3749061299
0.9,0.3621027446
0.91,0.3643539286
0.92,0.3853366719
0.93,0.3366018037
0.94,0.4101911205
0.95,0.3965932713
0.96,0.3680806949
0.97,0.3949832775
0.98,0.4003258001
0.99,0.3684509452
1,0.4147998291
1.01,0.3874038863
1.02,0.4243191698
1.03,0.3716868052
1.04,0.3881787764
1.05,0.4251365678
1.06,0.4040242558
1.07,0.4231605785
1.08,0.3991834585
1.09,0.4644420553
1.1,0.41884862
1.11,0.3940235093
1.12,0.438887782
1.13,0.4047290704
1.14,0.4157234794
1.15,0.3959888902
1.16,0.4149445203
1.17,0.4283401164
1.18,0.4284195844
1.19,0.424967091
1.2,0.4340567389
1.21,0.4631664404
1.22,0.4793154962
1.23,0.4446630184
1.24,0.4312463351
1.25,0.465250488
1.26,0.4711979104
1.27,0.4445340403
1.28,0.4955202849
1.29,0.4688700739
1.3,0.4585291341
1.31,0.507530691
1.32,0.5289291035
1.33,0.4854802372
1.34,0.5179075157
1.35,0.4656461533
1.36,0.5131806033
1.37,0.4644083637
1.38,0.5406315805
1.39,0.5067046794
1.4,0.5830656297
1.41,0.5471998784
1.42,0.550414401
1.43,0.6440925769
1.44,0.5573961137
1.45,0.5807256494
1.46,0.5914572044
1.47,0.6422016104
1.48,0.6255282252
1.49,0.6367520184
1.5,0.6730197899
1.51,0.7302212134
1.52,0.7637400953
1.53,0.7544673161
1.54,0.7836631963
1.55,0.8160360749
1.56,0.8421118872
1.57,0.9029602521
1.58,1.052162592
1.59,1.131974741
1.6,1.206771686
1.61,1.445121004
1.62,1.657293286
1.63,2.067240694
1.64,2.572234225
1.65,3.29121764
1.66,4.153718289
1.67,5.261716961
1.68,6.672164048
1.69,8.444858818
1.7,10.49353172
1.71,12.77893879
1.72,15.385739
1.73,18.13270551
1.74,20.92892994
1.75,23.65620799
1.76,26.05896589
1.77,28.07400777
1.78,29.49396942
1.79,30.1757198
1.8,29.97581486
1.81,29.06478732
1.82,27.40137234
1.83,25.18347786
1.84,22.64736632
1.85,19.88431405
1.86,17.08705092
1.87,14.387264
1.88,11.86011738
1.89,9.652818968
1.9,7.767989395
1.91,6.142399351
1.92,4.778700743
1.93,3.834778467
1.94,2.965833516
1.95,2.442080831
1.96,1.93842716
1.97,1.650161362
1.98,1.35945399
1.99,1.203023752
2,1.097440601
2.01,1.004443484
2.02,0.9733129128
2.03,0.8703349509
2.04,0.857479194
2.05,0.7769449633
2.06,0.8273054657
2.07,0.7600464447
2.08,0.7584681269
2.09,0.7066085897
2.1,0.7191979692
2.11,0.6761484063
2.12,0.6409301538
2.13,0.6487976689
2.14,0.582891844
2.15,0.6548559411
2.16,0.6211778487
2.17,0.5828363293
2.18,0.6026075757
2.19,0.6663844747
2.2,0.6071536856
2.21,0.618910003
2.22,0.6204003657
2.23,0.5826223417
2.24,0.5759094523
2.25,0.5670383624
2.26,0.5740438307
2.27,0.5673169939
2.28,0.5361176624
2.29,0.5904227005
2.3,0.585335315
2.31,0.5941019491
2.32,0.5591136707
2.33,0.5594593268
