retention_time_min,uv_mAU
0,0.2005632752
0.01,0.2112351633
0.02,0.1932842956
0.03,0.1899517736
0.04,0.179850526
0.05,0.2246524153
0.06,0.1988508756
0.07,0.2056961876
0.08,0.2117072952
0.09,0.2588537
0.1,0.1862839895
0.11,0.1641635129
0.12,0.1664591646
0.13,0.2010656742
0.14,0.1923783967
0.15,0.1974290487
0.16,0.2116095463
0.17,0.2394377349
0.18,0.1991427037
0.19,0.1785542523
0.2,0.1626591283
0.21,0.2055679443
0.22,0.2215928664
0.23,0.2150772104
0.24,0.2115979854
0.25,0.1853571324
0.26,0.2069111444
0.27,0.2132150888
0.28,0.1952979165
0.29,0.1860190948
0.3,0.2198716833
0.31,0.1729063457
0.32,0.1610180679
0.33,0.1589478594
0.34,0.2120492043
0.35,0.1866921916
0.36,0.2383035977
0.37,0.1837581329
0.38,0.1969199108
0.39,0.208901188
0.4,0.2165353028
0.41,0.2410383594
0.42,0.2022027482
0.43,0.2241803739
0.44,0.2020408671
0.45,0.2323350639
0.46,0.176367442
0.47,0.2321169547
0.48,0.1957936021
0.49,0.1757905109
0.5,0.2398228323
0.51,0.1646434741
0.52,0.214110219
0.53,0.2166877148
0.54,0.1905013764
0.55,0.1826614261
0.56,0.2008686704
0.57,0.1673218735
0.58,0.2458588374
0.59,0.2118598967
0.6,0.1968069127
0.61,0.1942201286
0.62,0.1881162009
0.63,0.1952828262
0.64,0.1617187005
0.65,0.2035788392
0.66,0.2190829617
0.67,0.1623829726
0.68,0.2044991822
0.69,0.183762039
0.7,0.1866068328
0.71,0.2454314723
0.72,0.246430547
0.73,0.2655004795
0.74,0.1985227144
0.75,0.1853688499
0.76,0.2315539235
0.77,0.23183293
0.78,0.2273475523
0.79,0.2059389131
0.8,0.1825619674
0.81,0.2123508559
0.82,0.1847514448
0.83,0.1946381698
0.84,0.2047224938
0.85,0.2844153663
0.86,0.1760736426
0.87,0.1971422519
0.88,0.1886615654
0.89,0.2522148017
0.9,0.2412905441
0.91,0.2027191001
0.92,0.2031035367
0.93,0.2149934218
0.94,0.2343182765
0.95,0.2331044529
0.96,0.1924076761
0.97,0.225085731
0.98,0.2398369521
0.99,0.2402147774
1,0.2402020848
1.01,0.2156146818
1.02,0.2341558223
1.03,0.1963200933
1.04,0.2639691403
1.05,0.2323154191
1.06,0.2106894317
1.07,0.2434071955
1.08,0.254495249
1.09,0.2096874592
1.1,0.1943856014
1.11,0.2174132448
1.12,0.2140036307
1.13,0.2302776217
1.14,0.2237097449
1.15,0.2703109283
1.16,0.1941357501
1.17,0.2234618673
1.18,0.2526312005
