retention_time_min,uv_mAU
0,0.3977410867
0.01,0.3760497565
0.02,0.3557797704
0.03,0.4080745165
0.04,0.4243370347
0.05,0.3905325854
0.06,0.4049105911
0.07,0.3480765917
0.08,0.4079326192
0.09,0.3980732816
0.1,0.3842224512
0.11,0.3651582318
0.12,0.3827586343
0.13,0.3661996021
0.14,0.3760087075
0.15,0.3898334389
0.16,0.3882821515
0.17,0.3463363698
0.18,0.3528279259
0.19,0.4192759474
0.2,0.3572662337
0.21,0.3850216405
0.22,0.3819270911
0.23,0.3861497616
0.24,0.4049454875
0.25,0.4049825237
0.26,0.3454117555
0.27,0.392629625
0.28,0.3791204141
0.29,0.3829150772
0.3,0.3910958179
0.31,0.3761905348
0.32,0.4264904402
0.33,0.3746931449
0.34,0.3944961293
0.35,0.3856046811
0.36,0.3700816428
0.37,0.4154939269
0.38,0.3919542478
0.39,0.375902633
0.4,0.3794462457
0.41,0.3742534533
0.42,0.3860139026
0.43,0.3591866799
0.44,0.3553446631
0.45,0.4000772112
0.46,0.3939575537
0.47,0.3726846065
0.48,0.4193465271
0.49,0.3335901424
0.5,0.4224756579
0.51,0.4345028458
0.52,0.3671808596
0.53,0.3936167371
0.54,0.3956974374
0.55,0.4218412232
0.56,0.3885300044
0.57,0.3913762897
0.58,0.3771767527
0.59,0.3881212655
0.6,0.3990620623
0.61,0.4139185715
0.62,0.3925003758
0.63,0.4195418114
0.64,0.3623554816
0.65,0.4241170407
0.66,0.466631375
0.67,0.3919364701
0.68,0.3882289424
0.69,0.4113375256
0.7,0.4154911825
0.71,0.4340144095
0.72,0.4140040145
0.73,0.3605718772
0.74,0.3659406711
0.75,0.4310767632
0.76,0.4044194347
0.77,0.4586100448
0.78,0.4185934555
0.79,0.4293114586
0.8,0.4664874215
0.81,0.413136385
0.82,0.3805055222
0.83,0.426126996
0.84,0.4079169516
0.85,0.4330997545
0.86,0.3982543668
0.87,0.3675542169
0.88,0.4618227929
0.89,0.4154581141
0.9,0.4327687767
0.91,0.3568130367
0.92,0.4569921615
0.93,0.463513546
0.94,0.4132412839
0.95,0.4012185259
0.96,0.4310599325
0.97,0.3825104674
0.98,0.4410329089
0.99,0.4141709855
1,0.4676527226
1.01,0.4399505129
1.02,0.4326678073
1.03,0.4444639707
1.04,0.4329872542
1.05,0.4449794224
1.06,0.4261134437
1.07,0.4308536915
1.08,0.4450948595
1.09,0.440851407
1.1,0.4617378092
1.11,0.417611261
1.12,0.4277686458
1.13,0.4769121923
1.14,0.4877834946
1.15,0.4421569327
1.16,0.4734063414
1.17,0.4657474308
1.18,0.4818994506
1.19,0.4626414054
1.2,0.467465299
1.21,0.4425987274
1.22,0.4489380117
1.23,0.4241152349
1.24,0.5033165175
1.25,0.4612288426
1.26,0.4983655217
1.27,0.5043351907
1.28,0.4838201103
1.29,0.4993625507
1.3,0.4742095801
1.31,0.5136376339
1.32,0.5193691353
1.33,0.4866787809
1.34,0.5124470191
1.35,0.4778943125
1.36,0.5333728009
1.37,0.5368788549
1.38,0.5813292903
1.39,0.5807161489
1.4,0.5756217749
1.41,0.5814098828
1.42,0.5907823223
1.43,0.5745337557
1.44,0.5934743398
1.45,0.5893183876
1.46,0.6573144081
1.47,0.6125921592
1.48,0.6670108266
1.49,0.6572607871
1.5,0.6777404992
1.51,0.6422329165
1.52,0.6819474487
1.53,0.6888339546
1.54,0.7740336434
1.55,0.7405714234
1.56,0.8082743318
1.57,0.7829346737
1.58,0.8536313614
1.59,0.8594135003
1.6,0.9672994142
1.61,0.9686630735
1.62,1.112747683
1.63,1.22249746
1.64,1.411024869
1.65,1.723755245
1.66,2.082721184
1.67,2.566232687
1.68,3.282182198
1.69,4.15023447
1.7,5.388960186
1.71,6.857001133
1.72,8.602969645
1.73,10.60224441
1.74,12.85769883
1.75,15.29809091
1.76,17.76456067
1.77,20.05407716
1.78,22.12092947
1.79,23.57032242
1.8,24.51386538
1.81,24.62718539
1.82,23.9215546
1.83,22.57814435
1.84,20.63768786
1.85,18.42199811
1.86,15.95117857
1.87,13.57762487
1.88,11.24824123
1.89,9.146607975
1.9,7.258415812
1.91,5.698479028
1.92,4.558767101
1.93,3.506128393
1.94,2.762477102
1.95,2.214471832
1.96,1.827304364
1.97,1.542568244
1.98,1.35281691
1.99,1.198955286
2,1.063907013
2.01,0.9924637684
2.02,0.9919151658
2.03,0.892570476
2.04,0.84690294
2.05,0.8185109683
2.06,0.8290643919
2.07,0.7831323017
2.08,0.7122367684
2.09,0.743988779
2.1,0.7551419018
2.11,0.7090982263
2.12,0.7626415277
2.13,0.6774369659
2.14,0.7069828246
2.15,0.6184521804
2.16,0.6911125259
2.17,0.6968722311
2.18,0.6876977856
2.19,0.6505260961
2.2,0.6624411895
2.21,0.6688498869
2.22,0.6863230969
2.23,0.6511214496
2.24,0.6372753783
2.25,0.6331818897
2.26,0.5921986567
2.27,0.6805210941
2.28,0.6402478356
2.29,0.6333513598
2.3,0.6040092787
2.31,0.6175955813
2.32,0.6260917026
2.33,0.6624744798
2.34,0.618226716
2.35,0.6296501881
2.36,0.6091396113
2.37,0.6672877739
2.38,0.6041119018
2.39,0.6481960981
2.4,0.6678068007
2.41,0.6639541706
2.42,0.6227873649
2.43,0.6122681659
2.44,0.6342986101
2.45,0.6198110907
2.46,0.6631800262
2.47,0.6749750693
2.48,0.6582502673
2.49,0.6191676035
2.5,0.6799329855
2.51,0.6302980798
2.52,0.63907862
2.53,0.6593192096
2.54,0.6600842703
2.55,0.6054597472
2.56,0.6464500899
2.57,0.6522491399
2.58,0.6538190088
2.59,0.6552624507
2.6,0.625918622
2.61,0.6661888023
2.62,0.6604800295
2.63,0.6967304789
2.64,0.6826184089
2.65,0.7004102838
2.66,0.6684462346
2.67,0.7018056105
2.68,0.7357695849
2.69,0.6654105387
2.7,0.7407452441
2.71,0.663756826
2.72,0.6872169287
2.73,0.7599377863
2.74,0.7101734166
2.75,0.6923430433
2.76,0.7134996888
2.77,0.7253262279
2.78,0.7552961044
2.79,0.7375443745
2.8,0.8028228548
2.81,0.7177775494
2.82,0.7760180782
2.83,0.8056887004
2.84,0.78059288
2.85,0.800419712
2.86,0.7747111059
2.87,0.8162590937
2.88,0.7896155702
2.89,0.8155103255
2.9,0.82726743
2.91,0.8311107875
2.92,0.7978210147
2.93,0.8301098573
2.94,0.8656037407
2.95,0.8313053956
2.96,0.8665443583
2.97,0.8918389671
2.98,0.8034693229
2.99,0.881220056
3,0.9260404859
3.01,0.938395759
3.02,0.8925919303
3.03,0.9201699812
3.04,0.9495769982
3.05,0.9642001747
3.06,0.9523662811
3.07,0.9796638959
3.08,0.9971201681
3.09,1.008032896
3.1,1.029684849
3.11,0.9969857947
3.12,0.9964183813
3.13,1.086315203
3.14,1.068653475
3.15,1.083225341
3.16,1.108698136
3.17,1.110331906
3.18,1.187458613
3.19,1.137662997
3.2,1.206541647
3.21,1.226498531
3.22,1.195739727
3.23,1.274576402
3.24,1.250773183
3.25,1.290178818
3.26,1.309059422
3.27,1.358085579
3.28,1.374602542
3.29,1.408580882
3.3,1.427416686
3.31,1.493867719
3.32,1.468511363
3.33,1.541769868
3.34,1.589067497
3.35,1.62003079
3.36,1.695235714
3.37,1.728570097
3.38,1.751834616
3.39,1.787025072
3.4,1.826171788
3.41,1.872456043
3.42,1.951473901
3.43,2.065508905
3.44,2.157805258
3.45,2.328996097
3.46,2.427338537
3.47,2.689277738
3.48,3.042821638
3.49,3.536300907
3.5,4.173515917
