retention_time_min,uv_mAU
0,0.6319524848
0.01,0.6040951292
0.02,0.5933319408
0.03,0.5521602181
0.04,0.5745228628
0.05,0.6041012933
0.06,0.611135359
0.07,0.5727015516
0.08,0.6182829916
0.09,0.5904902153
0.1,0.5528306874
0.11,0.5767853555
0.12,0.5400145474
0.13,0.5655197387
0.14,0.5884088492
0.15,0.5821026662
0.16,0.5533429789
0.17,0.5976756348
0.18,0.6208469762
0.19,0.5536864839
0.2,0.6012066383
0.21,0.5809642217
0.22,0.57386216
0.23,0.6019803498
0.24,0.5799960943
0.25,0.6145678426
0.26,0.5756091021
0.27,0.5951896971
0.28,0.6176093477
0.29,0.5483554771
0.3,0.5269702917
0.31,0.6219404567
0.32,0.5795880541
0.33,0.5893717719
0.34,0.6197212253
0.35,0.6364241593
0.36,0.6290128865
0.37,0.6189005174
0.38,0.6128370785
0.39,0.5769625611
0.4,0.6295056253
0.41,0.6095034526
0.42,0.6171393182
0.43,0.5989124641
0.44,0.5887323496
0.45,0.6076410283
0.46,0.6214709539
0.47,0.5765720635
0.48,0.6096973746
0.49,0.5792872871
0.5,0.5640544989
0.51,0.6124030465
0.52,0.5878118786
0.53,0.6293346003
0.54,0.5977267658
0.55,0.5878372121
0.56,0.5905793095
0.57,0.5883098615
0.58,0.6022715922
0.59,0.6146199623
0.6,0.6236943556
0.61,0.5262533217
0.62,0.56995737
0.63,0.5675502563
0.64,0.6085241754
0.65,0.5768399351
0.66,0.6140322292
0.67,0.6224027
0.68,0.6015457807
0.69,0.6387538202
0.7,0.6092469543
0.71,0.6354919337
0.72,0.5702402829
0.73,0.5949847836
0.74,0.6138828683
0.75,0.5988358685
0.76,0.6372494038
0.77,0.6250597654
0.78,0.6386279901
0.79,0.6095455277
0.8,0.5678268993
0.81,0.6218183264
0.82,0.6070089259
0.83,0.6026721176
0.84,0.6173942218
0.85,0.6130407523
0.86,0.5967649075
0.87,0.6367569048
0.88,0.6289799125
0.89,0.5751522962
0.9,0.6268256394
0.91,0.6305973129
0.92,0.592464231
0.93,0.6246739934
0.94,0.6559641084
0.95,0.6356374175
0.96,0.604635961
0.97,0.6247429254
0.98,0.6125369078
0.99,0.6232826052
1,0.5937419878
1.01,0.5725066069
1.02,0.6086782111
1.03,0.6299113303
1.04,0.5881274046
1.05,0.5911644492
1.06,0.639295985
1.07,0.6305904285
1.08,0.6220665135
1.09,0.6509584376
1.1,0.6428234033
1.11,0.6205023542
1.12,0.6815070508
1.13,0.6389562631
1.14,0.6399651584
1.15,0.634405882
1.16,0.6756726199
1.17,0.6401705979
1.18,0.645524195
1.19,0.6803205797
1.2,0.6892141879
1.21,0.6856572489
1.22,0.6792693526
1.23,0.7203983773
1.24,0.6424967726
1.25,0.6717196396
1.26,0.6289008814
1.27,0.6797472226
1.28,0.6893057806
1.29,0.6592073424
1.3,0.6787727381
1.31,0.6860018992
1.32,0.7271620278
1.33,0.7227492482
1.34,0.7047062732
1.35,0.7034570589
1.36,0.7260597977
1.37,0.7222147873
1.38,0.7371119359
1.39,0.7064486709
1.4,0.7532480062
1.41,0.7382733094
1.42,0.7977256215
1.43,0.7524459633
1.44,0.7887432226
1.45,0.7700454851
1.46,0.7960284098
1.47,0.802230121
1.48,0.8361691298
1.49,0.8179586733
1.5,0.8469703894
1.51,0.8824690241
1.52,0.8605685846
1.53,0.9137961053
1.54,0.8902115973
1.55,0.9490304335
1.56,1.010128952
1.57,1.05300242
1.58,1.138409701
1.59,1.201810648
1.6,1.332587143
1.61,1.513204025
1.62,1.791851703
1.63,2.227171178
1.64,2.884307491
1.65,3.761090923
1.66,5.001402473
1.67,6.701538955
1.68,8.762783875
1.69,11.39328152
1.7,14.47609583
1.71,17.88214293
1.72,21.60704461
1.73,25.30122496
1.74,28.79791708
1.75,31.71638493
1.76,33.81338811
1.77,34.79442463
1.78,34.66193047
1.79,33.26156271
1.8,30.92677539
1.81,27.8220007
1.82,24.21742765
1.83,20.53545418
1.84,16.87486251
1.85,13.50171876
1.86,10.60500671
1.87,8.108086493
1.88,6.183749941
1.89,4.642157438
1.9,3.519738917
1.91,2.700249901
1.92,2.144588733
1.93,1.739735621
1.94,1.484178922
1.95,1.292477303
1.96,1.215717727
1.97,1.148427326
1.98,1.051098411
1.99,1.003956487
2,0.9572412894
2.01,0.9454827431
2.02,0.9526888079
2.03,0.8948646202
2.04,0.9207627986
2.05,0.8671093807
2.06,0.8541584119
2.07,0.8880600574
2.08,0.8580638533
2.09,0.8268429895
2.1,0.8570537877
2.11,0.8140005835
2.12,0.846847071
2.13,0.8149522466
2.14,0.8245245187
2.15,0.838686002
2.16,0.8156486363
2.17,0.8213757262
2.18,0.842895176
2.19,0.753913294
2.2,0.7996001966
2.21,0.8004732381
2.22,0.8143392099
2.23,0.8232294297
2.24,0.7929370039
2.25,0.7571131828
2.26,0.7951836125
2.27,0.7975642336
2.28,0.7759735144
2.29,0.745476882
2.3,0.8220265828
2.31,0.7826264825
2.32,0.8060171796
2.33,0.8289249563
2.34,0.7560137107
2.35,0.7894811433
2.36,0.7996446724
2.37,0.8136125717
2.38,0.8122687061
2.39,0.7887137815
2.4,0.8270971574
2.41,0.7869888092
2.42,0.8208388072
2.43,0.8437533881
2.44,0.8664237475
2.45,0.8119493413
2.46,0.8267725814
2.47,0.8251897228
2.48,0.8713715049
2.49,0.8172361539
2.5,0.8583001003
2.51,0.8495607849
2.52,0.8996722939
2.53,0.8493227898
2.54,0.8229145658
2.55,0.83731193
2.56,0.8934018295
2.57,0.8836208609
2.58,0.8259213794
2.59,0.8848253677
2.6,0.8812434208
2.61,0.9009338163
2.62,0.8848211306
2.63,0.9077381712
2.64,0.934356422
2.65,0.927434645
2.66,0.921900743
2.67,0.9240231069
2.68,0.9004062043
2.69,0.9788757281
2.7,0.9331543103
2.71,0.9605643853
2.72,0.9819027233
2.73,0.9823461963
2.74,1.04679957
2.75,0.9925453569
2.76,1.042713149
2.77,0.9841104002
2.78,1.001256984
2.79,1.023441738
2.8,1.016635843
2.81,1.034830925
2.82,1.075600772
2.83,1.128383393
2.84,1.121707899
2.85,1.122945823
2.86,1.117750508
2.87,1.117080078
2.88,1.167264095
2.89,1.164835144
2.9,1.210856514
2.91,1.225100886
2.92,1.195148512
2.93,1.257826806
2.94,1.256411308
2.95,1.282775924
2.96,1.322939484
2.97,1.330125584
2.98,1.324785416
2.99,1.41397142
3,1.412670798
3.01,1.459355899
3.02,1.477139923
3.03,1.517900349
3.04,1.496170969
3.05,1.594680049
3.06,1.621773225
3.07,1.629678889
3.08,1.735448622
3.09,1.765672625
3.1,1.805756933
3.11,1.897097437
3.12,1.920945233
3.13,2.021010046
3.14,2.043416542
3.15,2.107517846
3.16,2.189315291
3.17,2.293017285
3.18,2.35571123
3.19,2.450207346
3.2,2.537567284
3.21,2.644584956
3.22,2.731768968
3.23,2.944617205
3.24,3.048442103
3.25,3.206518533
3.26,3.361958103
3.27,3.520705252
3.28,3.692057522
3.29,3.980757983
3.3,4.182772863
3.31,4.44692711
3.32,4.706077523
3.33,5.121492465
3.34,5.383528006
3.35,5.859029434
3.36,6.315262371
3.37,6.800446772
3.38,7.534620677
3.39,8.250479703
3.4,9.263240817
3.41,10.64275812
3.42,12.56958283
3.43,15.64146768
3.44,20.63157315
3.45,28.57251624
3.46,41.47489963
3.47,61.52119193
3.48,91.50582528
3.49,134.3624441
3.5,192.4652434
3.51,266.7093323
3.52,356.1059419
3.53,456.3940253
3.54,560.1963055
3.55,657.4749489
3.56,736.4577905
3.57,785.3734261
3.58,795.9554092
3.59,766.3956989
3.6,701.7154599
3.61,612.4510424
3.62,510.6113241
3.63,407.39451
3.64,311.6633375
3.65,229.1824171
3.66,162.6847009
3.67,112.1542857
3.68,75.80617697
3.69,50.91095087
3.7,34.61116739
3.71,24.33983706
3.72,17.95870582
3.73,14.09549282
3.74,11.66322478
3.75,10.01851256
3.76,8.865986841
3.77,7.991101286
3.78,7.282163738
3.79,6.727662321
3.8,6.231649366
3.81,5.776059247
3.82,5.417638152
3.83,5.099992669
3.84,4.798782682
3.85,4.515070274
3.86,4.321184793
3.87,4.113815272
3.88,3.96082015
3.89,3.828361446
3.9,3.744495517
3.91,3.724240959
3.92,3.758044261
3.93,4.01364781
3.94,4.434381592
3.95,5.165416786
3.96,6.246228404
3.97,7.704641329
3.98,9.872355517
3.99,12.54076446
4,15.6914182
4.01,19.13817288
4.02,22.76694242
4.03,26.12379618
4.04,28.9073879
4.05,30.69113108
4.06,31.15743144
4.07,30.11125132
4.08,28.04931174
4.09,25.00742623
4.1,21.37895599
4.11,17.65997567
4.12,14.14993024
4.13,11.00667017
4.14,8.429826773
4.15,6.364315091
4.16,4.798546531
4.17,3.698195961
4.18,2.917031768
4.19,2.421664067
4.2,2.087507727
4.21,1.873432756
4.22,1.773186328
4.23,1.665214347
4.24,1.493476992
4.25,1.523619878
4.26,1.458039629
4.27,1.424352524
4.28,1.322851243
4.29,1.318665897
4.3,1.296532436
4.31,1.315377202
4.32,1.266339623
4.33,1.193324762
4.34,1.197103575
4.35,1.142548482
4.36,1.142237844
4.37,1.135893249
4.38,1.170813718
4.39,1.124805529
4.4,1.095426613
4.41,1.102516455
4.42,1.051483562
4.43,1.078468171
4.44,1.031437318
4.45,1.004467596
4.46,1.046176404
4.47,0.9531321281
4.48,1.01127505
4.49,1.037949368
4.5,0.9519510924
4.51,0.9835279175
