retention_time_min,uv_mAU
0,0.1811589952
0.01,0.1679734211
0.02,0.1683859335
0.03,0.154073373
0.04,0.2081436593
0.05,0.1522941716
0.06,0.1348083575
0.07,0.1591332288
0.08,0.1637003894
0.09,0.1713724658
0.1,0.194317578
0.11,0.1137418023
0.12,0.164217806
0.13,0.1578355289
0.14,0.1525037179
0.15,0.1606488676
0.16,0.2171116362
0.17,0.1342910407
0.18,0.1662623338
0.19,0.1638217084
0.2,0.1828958691
0.21,0.1647897948
0.22,0.1602759078
0.23,0.2049109702
0.24,0.2278850737
0.25,0.1845128116
0.26,0.1740325721
0.27,0.1397117617
0.28,0.1521399939
0.29,0.2194182433
0.3,0.1850476268
0.31,0.200764606
0.32,0.1784095185
0.33,0.1554285984
0.34,0.1270099673
0.35,0.1634480582
0.36,0.1896627128
0.37,0.2039391022
0.38,0.155977823
0.39,0.2228315278
0.4,0.1275690523
0.41,0.1547743639
0.42,0.1347796467
0.43,0.1562990902
0.44,0.1831477559
0.45,0.1617497092
0.46,0.1704650594
0.47,0.2137242672
0.48,0.1491425646
0.49,0.169009311
0.5,0.1769844644
0.51,0.205992872
0.52,0.2327535283
0.53,0.2077803003
0.54,0.1541382188
0.55,0.1888534176
0.56,0.1685964056
0.57,0.1753532961
0.58,0.1757589603
0.59,0.1739467518
0.6,0.167581305
0.61,0.2033083818
0.62,0.18002657
0.63,0.2145433489
0.64,0.1791414109
0.65,0.1734967154
0.66,0.1528931706
0.67,0.1901858871
0.68,0.188421466
0.69,0.1900036505
0.7,0.1789559331
0.71,0.2035217823
0.72,0.1756607406
0.73,0.2366503685
0.74,0.1882261869
0.75,0.1963582973
0.76,0.1910509226
0.77,0.1877052755
0.78,0.2452025463
0.79,0.233777508
0.8,0.2210114778
0.81,0.1950379425
0.82,0.1810273501
0.83,0.1518587606
0.84,0.1796130536
0.85,0.2014587201
0.86,0.2084681595
0.87,0.2131275132
0.88,0.2373743184
0.89,0.1981559638
0.9,0.2110604498
0.91,0.2246895223
0.92,0.2193825222
0.93,0.1835499576
0.94,0.2170010205
0.95,0.2281340085
0.96,0.2182033051
0.97,0.1890700476
0.98,0.2627747277
0.99,0.2497787994
1,0.2073079449
1.01,0.2405277759
1.02,0.1936982385
1.03,0.2420065301
1.04,0.2545161802
1.05,0.2037867178
1.06,0.2315501592
1.07,0.223147246
1.08,0.2252980105
1.09,0.216958533
1.1,0.2390033439
1.11,0.2416074496
1.12,0.2524381738
1.13,0.2942357823
1.14,0.2420242121
1.15,0.2422646665
1.16,0.2523430561
1.17,0.2524761114
1.18,0.2794911993
1.19,0.2493075229
1.2,0.2368435579
1.21,0.2527910724
1.22,0.2781439524
1.23,0.2956732462
1.24,0.284219448
1.25,0.3312153465
1.26,0.2913982869
1.27,0.256057436
1.28,0.3321852222
1.29,0.3051340936
1.3,0.3358900883
1.31,0.300955064
1.32,0.3631200495
1.33,0.3648801783
1.34,0.3656679128
1.35,0.352728184
1.36,0.3880356344
1.37,0.3952569631
1.38,0.4122069913
1.39,0.4169687939
1.4,0.4433906964
1.41,0.4318148134
1.42,0.4776824115
1.43,0.3960018813
1.44,0.4677698021
1.45,0.451700878
1.46,0.4618149582
1.47,0.5428251353
1.48,0.5623115532
1.49,0.5566221084
1.5,0.6264684871
1.51,0.6314633709
1.52,0.6783472917
1.53,0.7599349456
1.54,0.6770237443
1.55,0.7540528145
1.56,0.7788988591
1.57,0.8497464396
1.58,0.8799111446
1.59,0.9642786923
1.6,1.050709769
1.61,1.183749333
1.62,1.332578158
1.63,1.532873125
1.64,1.889200788
1.65,2.421015129
1.66,3.208663514
1.67,4.47654118
1.68,6.121456493
1.69,8.599803424
1.7,12.04055957
1.71,16.6200456
1.72,22.69616811
1.73,30.25643875
1.74,39.62569299
1.75,50.60406244
1.76,63.10032729
1.77,76.54857461
1.78,90.50284288
1.79,104.0987755
1.8,116.5323484
1.81,126.771882
1.82,134.0222436
1.83,137.5485055
1.84,137.129618
1.85,132.6057919
1.86,124.618483
1.87,113.7278145
1.88,100.9979583
1.89,87.17361006
1.9,73.31680427
1.91,60.00229259
1.92,47.87250833
1.93,37.2888164
1.94,28.34732389
1.95,21.03425372
1.96,15.4102288
1.97,11.09004577
1.98,7.933531579
1.99,5.658920163
2,4.071314349
2.01,2.999361832
2.02,2.265198066
2.03,1.796364611
2.04,1.53290193
2.05,1.31890878
2.06,1.158718678
2.07,1.062347683
2.08,1.00622203
2.09,0.8812866576
2.1,0.8336422916
2.11,0.8169686678
2.12,0.7575418785
2.13,0.7277038353
2.14,0.7015430753
2.15,0.6484683796
2.16,0.6100005869
2.17,0.6002331889
2.18,0.5792347625
2.19,0.5647925735
2.2,0.5443428645
2.21,0.5223394783
2.22,0.5083538216
2.23,0.5258619368
2.24,0.5383465359
2.25,0.508330111
2.26,0.4810789923
2.27,0.419846605
2.28,0.4561953
2.29,0.4699119495
2.3,0.4136175328
2.31,0.4070101196
2.32,0.410661456
2.33,0.4272235124
2.34,0.3882440648
2.35,0.38148856
2.36,0.3555253255
2.37,0.3205002211
2.38,0.3604205436
2.39,0.3750546327
2.4,0.3641926467
2.41,0.3851752923
2.42,0.310752992
2.43,0.3598636848
2.44,0.3612258884
2.45,0.3339266315
2.46,0.3184767825
2.47,0.3383900507
2.48,0.3523613614
2.49,0.3528503149
2.5,0.3583949422
2.51,0.3698079319
2.52,0.3145202819
2.53,0.3312608862
2.54,0.3771423986
2.55,0.3844085129
2.56,0.355270155
2.57,0.3370481357
2.58,0.3138890769
2.59,0.3097152145
2.6,0.3516391427
2.61,0.3061773115
2.62,0.3379335032
2.63,0.3296860363
2.64,0.3392127335
2.65,0.3513041753
2.66,0.3638414092
2.67,0.3188377851
2.68,0.3338195832
2.69,0.3200764197
2.7,0.3407058332
2.71,0.3179312378
2.72,0.3411708381
2.73,0.3945882126
2.74,0.3944979469
2.75,0.3373292874
2.76,0.314905344
2.77,0.3853432093
2.78,0.4116664906
2.79,0.4061507075
2.8,0.3454497506
2.81,0.3351624972
2.82,0.3280532255
