retention_time_min,uv_mAU
0,0.5107324825
0.01,0.5428494282
0.02,0.4380925593
0.03,0.4529446656
0.04,0.4644756777
0.05,0.478462453
0.06,0.4895009119
0.07,0.476009814
0.08,0.5051578753
0.09,0.5002753733
0.1,0.5105367138
0.11,0.4945103396
0.12,0.5142942372
0.13,0.4825959392
0.14,0.4921920542
0.15,0.5091640966
0.16,0.4935153877
0.17,0.4867574009
0.18,0.4639079184
0.19,0.5032631333
0.2,0.5115024389
0.21,0.4691357409
0.22,0.5208290652
0.23,0.4923411166
0.24,0.4775926828
0.25,0.5089546548
0.26,0.4865465203
0.27,0.4398653308
0.28,0.4557335084
0.29,0.4764600051
0.3,0.4963798161
0.31,0.5198770583
0.32,0.4692615754
0.33,0.4683347493
0.34,0.4960547668
0.35,0.52211332
0.36,0.4740163864
0.37,0.4976961984
0.38,0.5057266551
0.39,0.5649029333
0.4,0.4720733983
0.41,0.5073468638
0.42,0.4961443295
0.43,0.5333698176
0.44,0.4859368685
0.45,0.4806162119
0.46,0.506431431
0.47,0.4635800924
0.48,0.5096930176
0.49,0.4701932775
0.5,0.4632674835
0.51,0.5133929437
0.52,0.5052280311
0.53,0.5052819253
0.54,0.436761652
0.55,0.4816300236
0.56,0.4680072278
0.57,0.4851869993
0.58,0.4977038898
0.59,0.497840337
0.6,0.5176297623
0.61,0.4994654549
0.62,0.4874206905
0.63,0.4974113198
0.64,0.5550583118
0.65,0.5579676611
0.66,0.5071895573
0.67,0.5277324601
0.68,0.4953022476
0.69,0.487974446
0.7,0.4857139268
0.71,0.5679436297
0.72,0.5166270692
0.73,0.5276287581
0.74,0.5314892662
0.75,0.4991760526
0.76,0.523962067
0.77,0.5082370886
0.78,0.5163864253
0.79,0.5410658705
0.8,0.4860516341
0.81,0.5416799293
0.82,0.5475204035
0.83,0.5311595408
0.84,0.541958324
0.85,0.4735320959
0.86,0.5488583335
0.87,0.5700019209
0.88,0.5220940486
0.89,0.573517858
0.9,0.5571621309
0.91,0.5097770235
0.92,0.5451658171
0.93,0.5342046596
0.94,0.5243528855
0.95,0.556152036
0.96,0.6209873734
0.97,0.5438644508
0.98,0.5683994905
0.99,0.5561436761
1,0.5836273725
1.01,0.5609024032
1.02,0.5773775788
1.03,0.5889944936
1.04,0.5921010665
1.05,0.5851745375
1.06,0.584701373
1.07,0.5449184511
1.08,0.5933833782
1.09,0.5463492131
1.1,0.5973114837
1.11,0.6108580656
1.12,0.5557803934
1.13,0.6141387357
1.14,0.5999393302
1.15,0.6275485119
1.16,0.5966206582
1.17,0.6282341412
1.18,0.62634637
1.19,0.6148058981
1.2,0.6033419231
1.21,0.6360643781
1.22,0.6388198987
1.23,0.6577364401
1.24,0.7021172066
1.25,0.6444794951
1.26,0.6818093047
1.27,0.6789995734
1.28,0.6834078829
1.29,0.6781071381
1.3,0.7194072338
1.31,0.7046240722
1.32,0.7178000888
1.33,0.6765893731
1.34,0.726504075
1.35,0.7916845695
1.36,0.7697837237
1.37,0.7708628917
1.38,0.792982938
1.39,0.855745261
1.4,0.8250313988
1.41,0.8184002906
1.42,0.9266738697
1.43,0.9473441717
1.44,0.915576505
1.45,0.9701834826
1.46,0.9666280803
1.47,1.003029472
