retention_time_min,uv_mAU
0,0.1703806066
0.01,0.1867260814
0.02,0.2113146328
0.03,0.2072353968
0.04,0.2059539565
0.05,0.1772702976
0.06,0.1353632922
0.07,0.1719131814
0.08,0.2116499581
0.09,0.1852919715
0.1,0.2072207004
0.11,0.1778504738
0.12,0.2099206459
0.13,0.2113957287
0.14,0.2158015866
0.15,0.2020096888
0.16,0.2223393939
0.17,0.2079094519
0.18,0.1817723287
0.19,0.1902303497
0.2,0.1767733598
0.21,0.2300713204
0.22,0.232372153
0.23,0.187815579
0.24,0.192676729
0.25,0.1631712651
0.26,0.1746397355
0.27,0.1648313798
0.28,0.1594236767
0.29,0.2142123227
0.3,0.1967638331
0.31,0.188295016
0.32,0.2351632549
0.33,0.2166587136
0.34,0.2218912004
0.35,0.1971157667
0.36,0.1852238214
0.37,0.2039661247
0.38,0.2496637642
0.39,0.2038452222
0.4,0.2344889892
0.41,0.2015734212
0.42,0.1973567678
0.43,0.1903639049
0.44,0.1747749659
0.45,0.2273126107
0.46,0.2205734824
0.47,0.1841715008
0.48,0.1971889756
0.49,0.1683432807
0.5,0.2697396568
0.51,0.1702576858
0.52,0.1816142361
0.53,0.2161726549
0.54,0.2473965682
0.55,0.1849717434
0.56,0.2020711535
0.57,0.2072300823
0.58,0.1834479451
0.59,0.249350551
0.6,0.2349111287
0.61,0.2242288611
0.62,0.2222007776
0.63,0.2642761848
0.64,0.2509358738
0.65,0.2608043761
0.66,0.245978336
0.67,0.2162836873
0.68,0.2121687408
0.69,0.2167715412
0.7,0.2597058379
0.71,0.2739579001
0.72,0.2365819312
0.73,0.2307264097
0.74,0.2208607711
0.75,0.2244879647
0.76,0.2268109623
0.77,0.2676782875
0.78,0.2530784498
0.79,0.2448529899
0.8,0.2688464966
0.81,0.2988470498
0.82,0.2647349231
0.83,0.2820933952
0.84,0.2887723814
0.85,0.2882959237
0.86,0.2661278497
0.87,0.2893384504
0.88,0.2614964412
0.89,0.2526782719
0.9,0.2307245092
0.91,0.2279887073
0.92,0.2639866946
0.93,0.2709604709
0.94,0.2787053659
0.95,0.2482622069
0.96,0.3091767005
0.97,0.279511412
0.98,0.3263234473
0.99,0.3204435605
1,0.3574368753
1.01,0.2992289158
1.02,0.3035984272
1.03,0.2935818301
1.04,0.324516984
1.05,0.3835313754
1.06,0.3303021848
1.07,0.3045704857
1.08,0.3561922533
1.09,0.3397563055
1.1,0.4073406701
1.11,0.3906462129
1.12,0.3593087835
1.13,0.3671095579
1.14,0.403243561
1.15,0.3978265922
1.16,0.3897454867
1.17,0.4268854467
1.18,0.4241303233
1.19,0.4312120147
1.2,0.402615714
1.21,0.441615139
1.22,0.4414801297
1.23,0.5133422237
1.24,0.4766288064
1.25,0.4734994257
1.26,0.4855678502
1.27,0.5121078839
1.28,0.5105884682
1.29,0.5425826386
1.3,0.5205305829
1.31,0.5722163026
1.32,0.5606705325
1.33,0.5587326516
1.34,0.6257230541
1.35,0.6651129149
1.36,0.6769700011
1.37,0.6595983314
1.38,0.7291729708
1.39,0.7353879783
1.4,0.7027854919
1.41,0.7898353782
1.42,0.7999348937
1.43,0.8303526313
1.44,0.8893410106
1.45,0.9117358339
1.46,0.9335172044
1.47,0.9888818046
1.48,1.00336838
1.49,1.0774109
1.5,1.143891012
1.51,1.190019022
1.52,1.247725553
1.53,1.341857828
1.54,1.417472755
1.55,1.490138419
1.56,1.600276222
1.57,1.744873464
1.58,1.918979509
1.59,2.06719799
1.6,2.275602914
1.61,2.532104697
1.62,2.946281139
1.63,3.435706294
1.64,4.202449
1.65,5.258406742
1.66,6.803027691
1.67,8.999245273
1.68,11.97823639
1.69,16.02404618
1.7,21.34994427
1.71,28.017938
1.72,36.32322941
1.73,46.13612335
1.74,57.40458311
1.75,69.83070231
1.76,82.75206778
1.77,95.68561319
1.78,107.5751817
1.79,117.7361941
1.8,124.9753575
1.81,128.7620316
1.82,128.4384789
1.83,124.1206285
1.84,116.3716461
1.85,105.9430025
1.86,93.79476917
1.87,80.81559882
1.88,67.83590041
1.89,55.67401509
1.9,44.54232321
1.91,34.99754023
1.92,26.9411945
1.93,20.42434197
1.94,15.33229579
1.95,11.46370503
1.96,8.607827553
1.97,6.52069095
1.98,5.143889735
1.99,4.112606786
2,3.383993125
2.01,2.867992897
2.02,2.57837446
2.03,2.251044179
2.04,2.046459324
2.05,1.900315474
2.06,1.767030608
2.07,1.599957358
2.08,1.525315747
2.09,1.423783
2.1,1.401867954
2.11,1.301640657
2.12,1.229852896
2.13,1.219226475
2.14,1.140011891
2.15,1.066995026
2.16,1.049314065
2.17,0.9774648535
2.18,0.9618362208
2.19,0.9195164097
2.2,0.8655604309
2.21,0.9017188938
2.22,0.8522100275
2.23,0.8156332776
2.24,0.8054603455
2.25,0.7234877468
2.26,0.7600287168
2.27,0.6662693183
2.28,0.6942990937
2.29,0.6629046596
2.3,0.6656312671
2.31,0.7020991619
2.32,0.5982078999
2.33,0.6148087794
2.34,0.5927249195
2.35,0.577688087
2.36,0.562967799
2.37,0.5941762036
2.38,0.5149315871
2.39,0.5538374136
2.4,0.5040756095
2.41,0.5652989897
2.42,0.494359512
2.43,0.5436114738
2.44,0.4660487595
2.45,0.4981721535
2.46,0.4679490777
2.47,0.5083212225
2.48,0.5189504538
2.49,0.4905716635
2.5,0.4763724775
2.51,0.466708262
2.52,0.4559859126
2.53,0.4969096325
2.54,0.5032284226
2.55,0.4561383472
2.56,0.4740040064
2.57,0.465341296
2.58,0.4639589369
2.59,0.4702437276
2.6,0.469077889
2.61,0.4735600383
2.62,0.483784876
2.63,0.4708142504
2.64,0.4295257927
2.65,0.4652310042
2.66,0.4758516151
2.67,0.460486588
2.68,0.449550166
2.69,0.429702959
2.7,0.4452564499
2.71,0.433058398
2.72,0.4547444681
2.73,0.5115367177
2.74,0.496178864
2.75,0.4749111562
2.76,0.4353750573
2.77,0.4891466803
2.78,0.466440972
2.79,0.3940902886
2.8,0.4716811678
2.81,0.414786784
2.82,0.4481853688
2.83,0.4821932628
2.84,0.5086448973
2.85,0.4426794935
2.86,0.502554462
2.87,0.5021782063
2.88,0.4457687136
2.89,0.5104792764
2.9,0.4893072534
2.91,0.4798353101
2.92,0.5114182412
2.93,0.4980790183
2.94,0.5197904781
2.95,0.5121541225
2.96,0.5160389478
2.97,0.5348127414
2.98,0.5166217628
2.99,0.5399804424
3,0.52947798
3.01,0.5365797659
3.02,0.5262521101
3.03,0.5786466014
3.04,0.5268646541
3.05,0.598895351
3.06,0.6079916425
3.07,0.6243322981
3.08,0.6423842264
3.09,0.6286579003
3.1,0.6461939426
3.11,0.5980127305
3.12,0.6966376922
3.13,0.6731079932
3.14,0.6945022293
3.15,0.7689248889
3.16,0.7258423888
3.17,0.7044989309
3.18,0.7343951203
3.19,0.7646413604
3.2,0.7996676484
3.21,0.7924763631
3.22,0.8238117569
3.23,0.8535896757
3.24,0.9005925453
3.25,0.8820467169
3.26,0.9575248555
3.27,0.9261120546
3.28,0.9880041296
3.29,1.01236307
3.3,1.042576203
3.31,1.149403875
3.32,1.122811085
3.33,1.20514122
3.34,1.273016187
3.35,1.277752885
3.36,1.377913529
3.37,1.4321716
3.38,1.486640645
3.39,1.596824587
3.4,1.650364992
3.41,1.727728925
3.42,1.89919282
3.43,2.068418751
3.44,2.28711009
3.45,2.516107912
3.46,2.968191037
3.47,3.610001468
3.48,4.574935434
3.49,5.963602796
3.5,8.106118886
3.51,11.16992949
3.52,15.33144417
3.53,20.78785143
3.54,27.84656245
3.55,36.16731996
3.56,45.65210199
3.57,55.62283923
3.58,65.43672065
3.59,73.99042376
3.6,80.31531951
3.61,83.49264442
3.62,82.96710585
3.63,78.90879307
3.64,71.89087581
3.65,62.95138626
3.66,53.1220485
3.67,43.34708374
3.68,34.28585275
3.69,26.460302
3.7,19.99648929
3.71,15.04287747
3.72,11.33367152
3.73,8.728034278
3.74,7.008311828
3.75,5.83316056
3.76,5.191938852
3.77,4.801878936
3.78,4.622553939
3.79,4.662514454
3.8,4.615379105
3.81,4.736529278
3.82,4.899562448
3.83,5.072287753
3.84,5.350379202
3.85,5.595056837
3.86,5.898769836
3.87,6.300416678
3.88,6.782955477
3.89,7.389773604
3.9,8.126918084
3.91,9.128854536
3.92,10.53520345
3.93,12.45937636
3.94,15.47923923
3.95,20.09021472
3.96,26.99988341
3.97,37.22632215
3.98,51.9438096
3.99,72.59366137
4,100.3216809
4.01,136.0775695
4.02,180.1082472
4.03,231.5735332
4.04,288.551305
4.05,347.7992706
4.06,404.7333278
4.07,453.9728618
4.08,489.8351449
4.09,507.2934476
4.1,503.6704095
4.11,479.556126
4.12,438.6195354
4.13,386.1329066
4.14,327.8402029
4.15,268.8804616
4.16,213.439387
4.17,164.2818075
4.18,123.0431451
4.19,90.02801981
4.2,64.7699131
4.21,46.19789164
4.22,33.09570232
4.23,24.0795082
4.24,18.05675231
4.25,14.03088814
4.26,11.4159445
4.27,9.637681174
4.28,8.371856404
4.29,7.498570055
4.3,6.741256718
4.31,6.181253084
4.32,5.649650589
4.33,5.221344198
4.34,4.839857608
4.35,4.438593257
4.36,4.23166867
4.37,3.892794603
4.38,3.672448401
4.39,3.457146665
4.4,3.250410543
4.41,3.065682079
4.42,2.91064717
4.43,2.802278046
4.44,2.620534651
4.45,2.497465613
4.46,2.395375015
4.47,2.309277544
4.48,2.180956851
4.49,2.125826535
4.5,2.021812741
4.51,1.882325648
4.52,1.818209033
4.53,1.771951729
4.54,1.669697051
4.55,1.660741601
4.56,1.58383906
4.57,1.525521987
4.58,1.503378455
4.59,1.459839891
4.6,1.389794596
4.61,1.338234126
4.62,1.341738186
4.63,1.308467627
4.64,1.264475838
4.65,1.221070299
4.66,1.190156143
4.67,1.174375831
4.68,1.111490597
4.69,1.115783859
4.7,1.098850577
4.71,1.039835559
4.72,1.025336861
4.73,1.044383817
4.74,1.065300958
4.75,0.9735696073
4.76,0.9760270197
4.77,0.9702087017
4.78,0.9386628964
4.79,0.969904239
4.8,0.9769952478
4.81,0.9067812517
4.82,0.9117761657
4.83,0.9343645074
4.84,0.947774892
4.85,0.8870227725
4.86,0.9189247225
4.87,0.9357489178
4.88,0.9207591589
4.89,0.924294776
4.9,0.9309629838
4.91,0.9485169272
4.92,0.9420383921
4.93,0.9659748226
4.94,1.02249299
4.95,1.063419431
4.96,1.055961779
4.97,1.126899083
4.98,1.218724736
4.99,1.365418019
5,1.518694703
5.01,1.779693117
5.02,2.052734331
5.03,2.522525524
5.04,3.038105671
5.05,3.749953927
5.06,4.687617082
5.07,5.760847157
5.08,7.090038314
5.09,8.63653605
5.1,10.44875326
5.11,12.37300843
5.12,14.49116074
5.13,16.62023259
5.14,18.76572951
5.15,20.80946755
5.16,22.62160588
5.17,24.07068004
5.18,25.07939381
5.19,25.52956245
5.2,25.37749896
5.21,24.67355983
5.22,23.49385831
5.23,21.87497465
5.24,19.94204765
5.25,17.8634843
5.26,15.64830725
5.27,13.53461562
5.28,11.48001182
5.29,9.62867287
5.3,7.883279405
5.31,6.462993445
5.32,5.186767858
5.33,4.192127922
5.34,3.306286931
5.35,2.753846885
5.36,2.234164486
5.37,1.834547305
