retention_time_min,uv_mAU
0,0.3081782682
0.01,0.2426137534
0.02,0.2909161275
0.03,0.2296695145
0.04,0.1965013625
0.05,0.2415196146
0.06,0.2744648741
0.07,0.3074181362
0.08,0.2978811006
0.09,0.2564551973
0.1,0.2921342153
0.11,0.2331468815
0.12,0.2438868855
0.13,0.2753397457
0.14,0.2655484418
0.15,0.2382428385
0.16,0.2206493799
0.17,0.2770800842
0.18,0.2378352443
0.19,0.2833055911
0.2,0.2530667406
0.21,0.2843549571
0.22,0.2501911921
0.23,0.2530931783
0.24,0.2375733701
0.25,0.2808421391
0.26,0.2625722677
0.27,0.2730710916
0.28,0.3003846869
0.29,0.2793471008
0.3,0.3031877858
0.31,0.2669525947
0.32,0.2870266744
0.33,0.2746872256
0.34,0.2565206156
0.35,0.2274008866
0.36,0.2556470954
0.37,0.2843673213
0.38,0.2514136236
0.39,0.291221402
0.4,0.2215340183
0.41,0.2961551945
0.42,0.2664364825
0.43,0.2330722521
0.44,0.2841470693
0.45,0.2925156564
0.46,0.2816702558
0.47,0.2534512358
0.48,0.3055420558
0.49,0.2434898871
0.5,0.2381372632
0.51,0.2781012113
0.52,0.2508698581
0.53,0.2579249467
0.54,0.2758176543
0.55,0.2386400109
0.56,0.2466272364
0.57,0.2558440749
0.58,0.3112004444
0.59,0.2329245724
0.6,0.2613633534
0.61,0.3336315804
0.62,0.2760388325
0.63,0.2378562003
0.64,0.2651518527
0.65,0.27716215
0.66,0.2618270074
0.67,0.2780923633
0.68,0.2747374051
0.69,0.3430536816
0.7,0.2905768299
0.71,0.2883710279
0.72,0.3136667278
0.73,0.274968393
0.74,0.3067932302
0.75,0.2632585172
0.76,0.3239627644
0.77,0.2592731711
0.78,0.2947573707
0.79,0.2807712104
0.8,0.320082873
0.81,0.2442424802
0.82,0.3000339878
0.83,0.250260985
0.84,0.2835462356
0.85,0.307158455
0.86,0.2544539655
0.87,0.3121100156
0.88,0.3113849527
0.89,0.2712495333
0.9,0.3144089532
0.91,0.3090373662
0.92,0.3083826743
0.93,0.3051400373
0.94,0.2688069064
0.95,0.2870550311
0.96,0.3215188717
0.97,0.3144927798
0.98,0.3231003329
0.99,0.2998736575
1,0.2799516173
1.01,0.2592192222
1.02,0.3277903444
1.03,0.2811245557
1.04,0.3107276219
1.05,0.3468416707
1.06,0.3452494015
1.07,0.3234559884
1.08,0.3053433737
1.09,0.2570620321
1.1,0.3260762007
1.11,0.2861142785
1.12,0.2762427944
1.13,0.2791989432
1.14,0.3541699898
1.15,0.3062785202
1.16,0.2901302987
1.17,0.336447226
1.18,0.3274989852
1.19,0.3664899379
1.2,0.3255246015
1.21,0.3577359374
1.22,0.3428056526
1.23,0.3109021459
1.24,0.3356501066
1.25,0.3768865911
1.26,0.3562703019
1.27,0.3425365869
1.28,0.3489845283
1.29,0.3301687406
1.3,0.3135565137
1.31,0.342758853
1.32,0.3711653932
1.33,0.3634003394
1.34,0.349135663
1.35,0.3710260205
1.36,0.3206609632
1.37,0.3792514055
1.38,0.3738120223
1.39,0.4147245787
1.4,0.3774242142
1.41,0.3964516088
1.42,0.3854144171
1.43,0.3898699842
1.44,0.4005878697
1.45,0.3830697662
1.46,0.4094274565
1.47,0.3981200511
1.48,0.4179954103
1.49,0.4070652229
1.5,0.4609543045
1.51,0.4356427548
1.52,0.4731532003
1.53,0.4774363084
1.54,0.5455473334
1.55,0.500302732
1.56,0.5819756819
1.57,0.6071478829
1.58,0.6482306308
1.59,0.7930627467
1.6,0.8583332099
1.61,1.000931441
1.62,1.291442827
1.63,1.576520521
1.64,1.972638004
1.65,2.544387874
1.66,3.215487821
1.67,4.077863707
1.68,5.056523772
1.69,6.182976292
1.7,7.624173536
1.71,9.019467555
1.72,10.66661254
1.73,12.26758053
1.74,13.92770218
1.75,15.45195976
1.76,16.75422262
1.77,17.86430697
1.78,18.59877157
1.79,18.90862242
1.8,18.8923364
1.81,18.38823902
1.82,17.49967508
1.83,16.3443781
1.84,14.91059671
1.85,13.36412308
1.86,11.74757585
1.87,10.15062317
1.88,8.572046105
1.89,7.133440772
1.9,5.81356159
1.91,4.723843921
1.92,3.769812055
1.93,2.98481985
1.94,2.40206503
1.95,1.869679157
1.96,1.499092324
1.97,1.247082502
1.98,0.9962089466
1.99,0.8602704169
2,0.6685014796
2.01,0.7292720891
2.02,0.6211625903
2.03,0.6069587227
2.04,0.5652544367
2.05,0.5330058939
2.06,0.5165609837
2.07,0.5519818337
2.08,0.5258479049
2.09,0.5040151657
2.1,0.4930202945
2.11,0.4692969782
2.12,0.4659063685
2.13,0.4747843361
2.14,0.517190554
2.15,0.5011149626
2.16,0.5064142555
2.17,0.5207812432
2.18,0.4802861582
2.19,0.438671029
2.2,0.4877677777
2.21,0.5198348023
2.22,0.4530420417
2.23,0.5214953573
