retention_time_min,uv_mAU
0,0.2336911065
0.01,0.1963256945
0.02,0.1926866762
0.03,0.2220724642
0.04,0.1994154978
0.05,0.1995046483
0.06,0.1849824706
0.07,0.1950756546
0.08,0.2172514791
0.09,0.1960375179
0.1,0.2062327152
0.11,0.187752475
0.12,0.2163803618
0.13,0.1610474079
0.14,0.1989627034
0.15,0.1875176857
0.16,0.1930279571
0.17,0.2369471215
0.18,0.1926958164
0.19,0.2217008678
0.2,0.2102802839
0.21,0.2086240908
0.22,0.2142318297
0.23,0.2541901129
0.24,0.1909108397
0.25,0.1979295699
0.26,0.1825511918
0.27,0.2405141222
0.28,0.2000822247
0.29,0.2245589419
0.3,0.1932829859
0.31,0.2120313351
0.32,0.2358827725
0.33,0.1924969746
0.34,0.2019877586
0.35,0.1942608197
0.36,0.2081996968
0.37,0.2183034586
0.38,0.2237650468
0.39,0.1989283041
0.4,0.1590228712
0.41,0.164124628
0.42,0.2261500434
0.43,0.2169899298
0.44,0.1676000035
0.45,0.2162385606
0.46,0.2114949992
0.47,0.2510363768
0.48,0.2212155098
0.49,0.2131351935
0.5,0.2349668404
0.51,0.1844568952
0.52,0.2373946624
0.53,0.253520588
0.54,0.1839065244
0.55,0.194794487
0.56,0.1862049009
0.57,0.2118725086
0.58,0.198861324
0.59,0.2358801024
0.6,0.1853354309
0.61,0.2199356596
0.62,0.2314823316
0.63,0.2019569425
0.64,0.223603275
0.65,0.212019792
0.66,0.1892756067
0.67,0.2228524691
0.68,0.2323094212
0.69,0.2337980522
0.7,0.2200035776
0.71,0.2332774089
0.72,0.2064320734
0.73,0.2187645855
0.74,0.2234906995
0.75,0.2246871761
0.76,0.2394287505
0.77,0.2291804205
0.78,0.2631481477
0.79,0.2081993545
0.8,0.2075779033
0.81,0.1907162521
0.82,0.2415672085
0.83,0.2527690056
0.84,0.2326428043
0.85,0.2228946122
0.86,0.2134097631
0.87,0.2165317501
0.88,0.228933486
0.89,0.2406233706
0.9,0.2053598136
0.91,0.2889954114
0.92,0.2254192818
0.93,0.2216315741
0.94,0.2593343711
0.95,0.2289092575
0.96,0.2449901877
0.97,0.1982415518
0.98,0.2410483299
0.99,0.2216616183
1,0.2053301167
1.01,0.2280790789
1.02,0.2638383557
1.03,0.2450853525
1.04,0.2545563181
1.05,0.2318701724
1.06,0.25984882
1.07,0.2602897499
1.08,0.2734397935
1.09,0.2334401441
1.1,0.2544503366
1.11,0.2400393924
1.12,0.2913850651
1.13,0.2510882453
1.14,0.2567865599
1.15,0.2889353369
1.16,0.252374262
1.17,0.2301571064
1.18,0.2286549789
1.19,0.287046445
1.2,0.2704482123
1.21,0.3141084859
1.22,0.2949546171
1.23,0.3020992323
1.24,0.2801466882
1.25,0.3249381681
1.26,0.3185316471
1.27,0.3055919461
1.28,0.3395131251
1.29,0.268569553
1.3,0.3241398108
1.31,0.3198892447
1.32,0.3253346461
1.33,0.3147817321
1.34,0.3183598425
1.35,0.3546710275
1.36,0.3621262575
1.37,0.3688183966
1.38,0.3724980908
1.39,0.3955817267
1.4,0.4057358651
1.41,0.3868649901
1.42,0.4177200774
1.43,0.4386305978
1.44,0.4512806092
1.45,0.4421814263
1.46,0.456984697
1.47,0.4775033598
1.48,0.5224688885
1.49,0.5217665234
1.5,0.5570160144
1.51,0.5842989284
1.52,0.5900512211
1.53,0.6191049614
1.54,0.6864409758
1.55,0.808583469
1.56,0.8276849866
1.57,0.9867797875
1.58,1.182082095
1.59,1.509224438
1.6,1.894399754
1.61,2.463851055
1.62,3.305323389
1.63,4.473448641
1.64,6.131884539
1.65,8.29946478
1.66,11.14199777
1.67,14.64589316
1.68,18.99287638
1.69,24.05836564
1.7,29.93251042
1.71,36.49144423
1.72,43.44570547
1.73,50.55059769
1.74,57.56980676
1.75,63.98145893
1.76,69.38963446
1.77,73.44570822
