retention_time_min,uv_mAU
0,0.1600811522
0.01,0.2107518371
0.02,0.1953010882
0.03,0.169091858
0.04,0.1971871861
0.05,0.2183712927
0.06,0.1832561764
0.07,0.1886993476
0.08,0.22031321
0.09,0.2255188601
0.1,0.1444621925
0.11,0.2212599011
0.12,0.1871044922
0.13,0.2125786394
0.14,0.1735106048
0.15,0.1979621625
0.16,0.1993547681
0.17,0.1775465915
0.18,0.2289342867
0.19,0.1842304851
0.2,0.1643056621
0.21,0.1727802651
0.22,0.1735491878
0.23,0.1811901999
0.24,0.1670253107
0.25,0.1981074458
0.26,0.1843154943
0.27,0.1818829496
0.28,0.2153584272
0.29,0.2472199949
0.3,0.2173412985
0.31,0.1852616976
0.32,0.1760042194
0.33,0.2021224783
0.34,0.2372020589
0.35,0.2058157141
0.36,0.2266482438
0.37,0.1880562553
0.38,0.1785181156
0.39,0.1682013308
0.4,0.2559138026
0.41,0.1876281034
0.42,0.2326094754
0.43,0.1791381063
0.44,0.1933659124
0.45,0.2131322768
0.46,0.1918873412
0.47,0.2189269983
0.48,0.1763725713
0.49,0.2286800031
0.5,0.1797629089
0.51,0.2476187598
0.52,0.2060676169
0.53,0.1842554324
0.54,0.2336869672
0.55,0.2422461368
0.56,0.1906920859
0.57,0.2168360649
0.58,0.2440523883
0.59,0.2392745778
0.6,0.2160594397
0.61,0.2043528036
0.62,0.233378239
0.63,0.212765223
0.64,0.2245349886
0.65,0.187472062
0.66,0.2002562153
0.67,0.2159105872
0.68,0.199636828
0.69,0.1745700425
0.7,0.2140515565
0.71,0.1938241661
0.72,0.2604103715
0.73,0.1908455555
0.74,0.2029004288
0.75,0.2184960309
0.76,0.1945946335
0.77,0.1784854519
0.78,0.2479433566
0.79,0.2214529005
0.8,0.2093039666
0.81,0.2611394017
0.82,0.234272046
0.83,0.2183879744
0.84,0.2044059857
0.85,0.2219300781
0.86,0.2577468106
0.87,0.2265595649
0.88,0.1903827797
0.89,0.2521030639
0.9,0.1927201309
0.91,0.212517025
0.92,0.2235066287
0.93,0.2209182567
0.94,0.2215932211
0.95,0.2122330601
0.96,0.2702807397
