retention_time_min,uv_mAU
0,0.5560087546
0.01,0.5532616587
0.02,0.5492954177
0.03,0.5687590766
0.04,0.5397345128
0.05,0.5627593091
0.06,0.5464756767
0.07,0.5122807354
0.08,0.540377847
0.09,0.5860447827
0.1,0.5382911214
0.11,0.5279645465
0.12,0.5492985316
0.13,0.5395337784
0.14,0.5220376747
0.15,0.5563330543
0.16,0.5179241646
0.17,0.5396940805
0.18,0.5428771278
0.19,0.5123958424
0.2,0.5668942257
0.21,0.5201808313
0.22,0.5622106516
0.23,0.5688975487
0.24,0.5916406123
0.25,0.5513214528
0.26,0.5601714491
0.27,0.5466676308
0.28,0.5581614706
0.29,0.5392049679
0.3,0.5843853916
0.31,0.5265058219
0.32,0.5427770138
0.33,0.5647210345
0.34,0.5506253369
0.35,0.5565457581
0.36,0.5716404148
0.37,0.5746974745
0.38,0.5644207992
0.39,0.5781980844
0.4,0.5287940192
0.41,0.5970129023
0.42,0.5859259031
0.43,0.5689557615
0.44,0.5498309476
0.45,0.5702195554
0.46,0.5823515988
0.47,0.5147239216
0.48,0.5480303514
0.49,0.5356881243
0.5,0.5321922287
0.51,0.5949508113
0.52,0.5852856628
0.53,0.5660234389
0.54,0.5700967744
0.55,0.5664744706
0.56,0.5721091729
0.57,0.5979608004
0.58,0.567511486
0.59,0.6052385784
0.6,0.5591276314
0.61,0.5740371908
0.62,0.5988852265
0.63,0.5716924336
0.64,0.5421524738
0.65,0.5711215361
0.66,0.5719628167
0.67,0.6181891667
0.68,0.5815559349
0.69,0.6345927383
0.7,0.5247361543
0.71,0.6094047115
0.72,0.5435375833
0.73,0.5685964078
0.74,0.5683887129
0.75,0.5494129693
0.76,0.5868319214
0.77,0.4903635749
0.78,0.6089042867
0.79,0.5935442489
0.8,0.5818270453
0.81,0.610731082
0.82,0.6402675424
0.83,0.5704419555
0.84,0.5704855737
0.85,0.614050661
0.86,0.6294532507
0.87,0.5826534444
0.88,0.6667518204
0.89,0.6244452134
0.9,0.5929941072
0.91,0.5336967539
0.92,0.5636395536
0.93,0.6076866178
0.94,0.5826041576
0.95,0.6256171384
0.96,0.5601450828
0.97,0.628615097
0.98,0.6069373896
0.99,0.604793259
1,0.6048760677
1.01,0.5804835256
1.02,0.6157509551
1.03,0.5674895967
1.04,0.5569985913
1.05,0.6452524724
1.06,0.6380715692
1.07,0.6328267776
1.08,0.6255083354
1.09,0.5887819175
1.1,0.5861684535
1.11,0.639509654
1.12,0.6017754365
1.13,0.6374546239
1.14,0.6572471483
1.15,0.5996456153
1.16,0.6192241583
1.17,0.6539277029
1.18,0.6376047091
1.19,0.6580064964
1.2,0.6639828011
1.21,0.6156222329
1.22,0.6482132358
1.23,0.6409009462
1.24,0.6367532492
1.25,0.6439046488
1.26,0.7007972274
1.27,0.707698229
1.28,0.6414052571
1.29,0.6793198961
1.3,0.708323246
1.31,0.665096849
1.32,0.6829972671
1.33,0.7204806152
1.34,0.6481442915
1.35,0.6989599869
1.36,0.6664209601
1.37,0.7213792184
1.38,0.7234365556
1.39,0.714212506
1.4,0.7582568023
1.41,0.7231349838
1.42,0.7175225906
1.43,0.7546714624
1.44,0.7998034795
1.45,0.7737862097
1.46,0.7516972926
1.47,0.83864299
1.48,0.8191131015
1.49,0.8172409286
1.5,0.8653619287
1.51,0.8206657556
1.52,0.8254345839
1.53,0.9169354876
1.54,0.9194348613
1.55,0.9852724851
1.56,1.028561953
1.57,1.121525694
1.58,1.257893031
1.59,1.443499663
1.6,1.570989004
1.61,1.868393372
1.62,2.219291349
