retention_time_min,uv_mAU
0,0.1758217948
0.01,0.1768684713
0.02,0.2071630293
0.03,0.2020361212
0.04,0.189387219
0.05,0.2115571105
0.06,0.2326401363
0.07,0.2046054087
0.08,0.2006424898
0.09,0.1897141811
0.1,0.2188095165
0.11,0.1628560111
0.12,0.1849704255
0.13,0.1971916883
0.14,0.1579428658
0.15,0.2141933777
0.16,0.1501890003
0.17,0.1577314267
0.18,0.2253088753
0.19,0.2101439862
0.2,0.1991068179
0.21,0.2126750349
0.22,0.1954703454
0.23,0.2032874081
0.24,0.1982348776
0.25,0.1900837788
0.26,0.1948590281
0.27,0.1594857546
0.28,0.1640289469
0.29,0.1890117022
0.3,0.2201931828
0.31,0.2098675202
0.32,0.1510576062
0.33,0.2158288988
0.34,0.2144048378
0.35,0.2153639311
0.36,0.231907271
0.37,0.1772784148
0.38,0.1809860934
0.39,0.2516866566
0.4,0.1876205621
0.41,0.2385325681
0.42,0.190927723
0.43,0.240016416
0.44,0.2034130583
0.45,0.1739856707
0.46,0.2685721711
0.47,0.1766748097
0.48,0.1837571061
0.49,0.2257317854
0.5,0.1807261526
0.51,0.2346897009
0.52,0.1982912962
0.53,0.2210572456
0.54,0.2356825003
0.55,0.233961773
0.56,0.1918208661
0.57,0.179023927
0.58,0.1937149386
0.59,0.2084240515
0.6,0.1994302242
0.61,0.2100963775
0.62,0.2195407519
0.63,0.2612261159
0.64,0.2119504832
0.65,0.2340891036
0.66,0.2198316968
0.67,0.2342247309
0.68,0.2075142584
0.69,0.1999762764
0.7,0.2060629661
0.71,0.232826257
0.72,0.2113910929
0.73,0.2718083601
0.74,0.2225187729
0.75,0.2595996219
0.76,0.1906007171
0.77,0.240621677
0.78,0.2823560452
0.79,0.2205084153
0.8,0.1886494277
0.81,0.2588177237
0.82,0.2339830764
0.83,0.2159096132
0.84,0.2531003308
0.85,0.2330150565
0.86,0.2396215242
0.87,0.2285108406
0.88,0.2334015661
0.89,0.2703699283
0.9,0.2712966469
0.91,0.2391105301
0.92,0.2369055144
0.93,0.2757380358
0.94,0.2841730048
0.95,0.2541455538
0.96,0.2503837728
0.97,0.2717854903
0.98,0.2576664154
0.99,0.2434510175
1,0.2267912464
1.01,0.2153246208
1.02,0.2399556239
1.03,0.2587870084
1.04,0.2973415773
1.05,0.31412883
1.06,0.2579263781
1.07,0.257352559
1.08,0.3028378726
1.09,0.2643778502
1.1,0.2864757677
1.11,0.2767749757
1.12,0.2512209892
1.13,0.2383530135
1.14,0.2990237783
1.15,0.3325148849
1.16,0.3196252871
1.17,0.3133075148
1.18,0.3308562658
1.19,0.319416038
1.2,0.3227808699
1.21,0.3387774464
1.22,0.3462236359
1.23,0.3294600547
1.24,0.3398241241
1.25,0.3114571756
1.26,0.3330123094
1.27,0.3222664745
1.28,0.3670335935
1.29,0.3918161262
1.3,0.3719626146
1.31,0.3654426073
1.32,0.3551428741
1.33,0.3712516275
1.34,0.347018397
1.35,0.3896813587
1.36,0.4049826242
1.37,0.3783260323
1.38,0.4271553339
1.39,0.4711164585
1.4,0.4342529717
1.41,0.5172292578
1.42,0.4894281657
1.43,0.4841650543
1.44,0.5371072899
1.45,0.5398565082
1.46,0.4954960563
1.47,0.5417578398
1.48,0.5375244815
1.49,0.5740452829
1.5,0.6285668161
1.51,0.644353238
1.52,0.6846289884
1.53,0.6987934705
1.54,0.7120659348
1.55,0.7579796362
1.56,0.8443581731
