retention_time_min,uv_mAU
0,0.3017008879
0.01,0.231223255
0.02,0.2766247648
0.03,0.2727000713
0.04,0.2504439081
0.05,0.2452402458
0.06,0.2263282515
0.07,0.2587833952
0.08,0.2432432044
0.09,0.2404911334
0.1,0.2576431356
0.11,0.2907591191
0.12,0.2910807613
0.13,0.2983799457
0.14,0.2684639745
0.15,0.2606499983
0.16,0.2556917181
0.17,0.2416199952
0.18,0.2394282335
0.19,0.2830455129
0.2,0.2699354962
0.21,0.2419213525
0.22,0.296972788
0.23,0.2454745495
0.24,0.2473366587
0.25,0.2461009397
0.26,0.2914374429
0.27,0.2677202683
0.28,0.2589225824
0.29,0.2233913248
0.3,0.2797834073
0.31,0.2729255488
0.32,0.2292023686
0.33,0.2396962959
0.34,0.2853834703
0.35,0.2236696637
0.36,0.2484022299
0.37,0.2623157463
0.38,0.2426957524
0.39,0.2491256054
0.4,0.2732435949
0.41,0.2645130655
0.42,0.2576865051
0.43,0.2602867242
0.44,0.2595179223
0.45,0.2657003107
0.46,0.2617317293
0.47,0.2229921707
0.48,0.2696165828
0.49,0.256698594
0.5,0.2435149389
0.51,0.2612671661
0.52,0.2935652915
0.53,0.2551503832
0.54,0.2778677212
0.55,0.2508922461
0.56,0.2691278187
0.57,0.2695181419
0.58,0.2423637628
0.59,0.2711746177
0.6,0.2911189524
0.61,0.2528687555
0.62,0.2674067365
0.63,0.2143409966
0.64,0.2217527566
0.65,0.2524702119
0.66,0.2845626274
0.67,0.2954660041
0.68,0.2630650194
0.69,0.2679007842
0.7,0.2730100181
0.71,0.1899469017
0.72,0.2677635524
0.73,0.2412208495
0.74,0.2897352258
0.75,0.2655100971
0.76,0.2671671936
0.77,0.279629681
0.78,0.2373114462
0.79,0.3044273392
0.8,0.2828498208
0.81,0.1681160949
0.82,0.2617861706
0.83,0.2888161622
0.84,0.2662129261
0.85,0.2309579843
0.86,0.2528694038
0.87,0.2750513783
0.88,0.2566778904
0.89,0.2968245341
0.9,0.3150821372
0.91,0.321539551
0.92,0.2683896371
0.93,0.2544933338
