retention_time_min,uv_mAU
0,0.3089903398
0.01,0.2931906765
0.02,0.294799613
0.03,0.2518887613
0.04,0.2636939839
0.05,0.2807840506
0.06,0.2858981514
0.07,0.2897990929
0.08,0.3082815353
0.09,0.2844613672
0.1,0.3003873935
0.11,0.2735403485
0.12,0.2862443231
0.13,0.3247297579
0.14,0.3303451303
0.15,0.3192087451
0.16,0.2216357053
0.17,0.2797983806
0.18,0.269366488
0.19,0.2727941705
0.2,0.3454027177
0.21,0.2725670168
0.22,0.2611798775
0.23,0.2736434797
0.24,0.2807494615
0.25,0.2903630102
0.26,0.2847553331
0.27,0.2882553277
0.28,0.3515235852
0.29,0.2430174711
0.3,0.2959619549
0.31,0.301442314
0.32,0.2882471814
0.33,0.2873402053
0.34,0.2500355724
0.35,0.3033245642
0.36,0.2996339956
0.37,0.3047115868
0.38,0.2700060517
0.39,0.2847761468
0.4,0.2519228629
0.41,0.2860298283
0.42,0.2949548628
0.43,0.3038904847
0.44,0.279267964
0.45,0.2773883682
0.46,0.2594397643
0.47,0.2744915235
0.48,0.2668307915
0.49,0.2917026565
0.5,0.3374416005
0.51,0.298998717
0.52,0.3131314999
0.53,0.3016274168
0.54,0.2910411711
0.55,0.3205089202
0.56,0.2823583623
0.57,0.2904738175
0.58,0.2599072441
0.59,0.2808234806
0.6,0.321315302
0.61,0.2936098585
0.62,0.3148708408
0.63,0.341323897
0.64,0.2749009406
0.65,0.3141424929
0.66,0.2856089027
0.67,0.3217080476
0.68,0.3404284209
0.69,0.3111930586
0.7,0.3354191689
0.71,0.3007556049
0.72,0.2638987503
0.73,0.3192400016
0.74,0.3076268449
0.75,0.3497941108
0.76,0.293851031
0.77,0.3378228536
0.78,0.2939342653
0.79,0.3176685575
0.8,0.2637525995
0.81,0.3162904007
0.82,0.2731684264
0.83,0.3379122548
0.84,0.3072051858
0.85,0.322829074
0.86,0.3358932893
0.87,0.3108044084
0.88,0.3414854285
0.89,0.3602464689
0.9,0.308483578
0.91,0.3354268726
0.92,0.3433517126
0.93,0.3506028476
0.94,0.3382535154
0.95,0.3438349437
0.96,0.3654638397
0.97,0.2942158679
0.98,0.2949953071
0.99,0.3647203083
1,0.3180959382
1.01,0.3221623479
1.02,0.329727075
1.03,0.3301661878
1.04,0.3481020982
1.05,0.4052290854
1.06,0.3257191497
1.07,0.3586900039
1.08,0.3549062795
1.09,0.3260079922
1.1,0.3559545242
1.11,0.396968154
1.12,0.3790540185
1.13,0.3090349677
