retention_time_min,uv_mAU
0,0.4995235039
0.01,0.5086821976
0.02,0.5025921024
0.03,0.4696297839
0.04,0.4638330633
0.05,0.4633062621
0.06,0.5169710768
0.07,0.4705389726
0.08,0.5107292012
0.09,0.4065433762
0.1,0.4630059318
0.11,0.4667864224
0.12,0.4467702614
0.13,0.4821633983
0.14,0.4611127886
0.15,0.4799852323
0.16,0.4509536338
0.17,0.5255133086
0.18,0.488787399
0.19,0.4892013491
0.2,0.5401017704
0.21,0.4781308784
0.22,0.511962553
0.23,0.504256643
0.24,0.4509895375
0.25,0.4778678152
0.26,0.445714065
0.27,0.4767906479
0.28,0.4704929741
0.29,0.5189507663
0.3,0.458087377
0.31,0.4834536942
0.32,0.5191431159
0.33,0.502173456
0.34,0.4657784429
0.35,0.4915918578
0.36,0.5014871465
0.37,0.4917735417
0.38,0.5592187725
0.39,0.5164026721
0.4,0.4850479321
0.41,0.482713027
0.42,0.5086032722
0.43,0.4770559201
0.44,0.449424038
0.45,0.4846626305
0.46,0.4526766517
0.47,0.4793208616
0.48,0.4908483708
0.49,0.4862861619
0.5,0.4992300759
0.51,0.440951662
0.52,0.5304245782
0.53,0.4797623555
0.54,0.4855695584
0.55,0.4628454857
0.56,0.5084926619
0.57,0.4812374796
0.58,0.5111666555
0.59,0.4769564148
0.6,0.5166075569
0.61,0.5004532908
0.62,0.536232808
0.63,0.4649444456
0.64,0.4571987213
0.65,0.5007265115
0.66,0.4883119847
0.67,0.5057931688
0.68,0.4560432522
0.69,0.4923014055
0.7,0.5198925011
0.71,0.5265165447
0.72,0.4736168972
0.73,0.4978024324
0.74,0.5294394977
0.75,0.4855480081
0.76,0.5007904346
0.77,0.501377919
0.78,0.4647755915
0.79,0.4836441276
0.8,0.5280310531
0.81,0.4610093172
0.82,0.5240847115
0.83,0.5033466437
0.84,0.5025737053
0.85,0.4941795163
0.86,0.5002712712
0.87,0.4861136421
0.88,0.4547524025
0.89,0.5094359307
0.9,0.553637782
0.91,0.5418783814
0.92,0.5274101442
0.93,0.4979973627
0.94,0.5296911575
0.95,0.4924385928
0.96,0.4937975303
0.97,0.5172521654
0.98,0.507813893
0.99,0.5289553958
1,0.5456716337
1.01,0.5670919975
1.02,0.5052412013
1.03,0.4999282161
1.04,0.5121395438
1.05,0.5413884796
1.06,0.5275545405
1.07,0.564411513
1.08,0.5284595378
1.09,0.492832968
1.1,0.5545070804
1.11,0.5618359984
1.12,0.5268469643
1.13,0.5119973708
1.14,0.5927547939
1.15,0.5792262434
1.16,0.5829639724
1.17,0.5272033664
1.18,0.5882639553
1.19,0.555778805
1.2,0.5979523959
1.21,0.5354794989
1.22,0.6036005139
1.23,0.5845672665
1.24,0.5723631
1.25,0.5630477515
1.26,0.5865141247
1.27,0.5331270472
1.28,0.5909245149
1.29,0.6512323763
1.3,0.6386537269
1.31,0.6421285126
1.32,0.6367146599
1.33,0.6143760336
1.34,0.6610603126
1.35,0.6349197349
1.36,0.6648659005
1.37,0.698424479
1.38,0.7127640265
1.39,0.6820545749
1.4,0.65840957
1.41,0.7131693586
1.42,0.6830307979
1.43,0.7856727394
1.44,0.7945961458
1.45,0.7247448469
1.46,0.7297343551
1.47,0.7479698845
1.48,0.8380114839
1.49,0.8286951948
1.5,0.8565442072
1.51,0.9205860373
1.52,0.9385653099
1.53,1.018690089
1.54,1.135859196
1.55,1.250513393
1.56,1.380045784
1.57,1.643989757
1.58,1.957730992
1.59,2.389445007
1.6,3.061944556
1.61,4.018546226
1.62,5.277249286
1.63,6.940407006
1.64,9.09656358
1.65,11.83618672
1.66,15.13639109
1.67,19.07163393
1.68,23.55815351
1.69,28.61359782
1.7,34.01015664
1.71,39.63612051
1.72,45.14482219
1.73,50.30567942
1.74,54.85016086
1.75,58.37086017
1.76,60.71413333
1.77,61.59364391
1.78,61.0502241
1.79,59.0354794
1.8,55.7136202
1.81,51.32537982
1.82,46.33071266
1.83,40.80280818
1.84,35.21617546
1.85,29.7756535
1.86,24.58692066
1.87,19.99450439
1.88,15.91517591
1.89,12.51771102
1.9,9.664798303
1.91,7.433213478
1.92,5.633465151
1.93,4.261544212
1.94,3.278109315
1.95,2.549359574
1.96,2.066044335
1.97,1.64577876
1.98,1.454061849
1.99,1.208540487
2,1.109188157
2.01,0.9906798706
2.02,0.9856750269
2.03,0.9747318369
2.04,0.9256913474
2.05,0.8386268145
2.06,0.846825395
2.07,0.8226604614
2.08,0.7734647027
2.09,0.7967860285
2.1,0.7934630251
2.11,0.7309162736
2.12,0.7089621233
2.13,0.7782307738
2.14,0.735771932
2.15,0.6907770019
2.16,0.6557813003
2.17,0.7299507806
2.18,0.7094585321
2.19,0.6809786466
2.2,0.6642285819
2.21,0.6786403304
2.22,0.6316898032
2.23,0.6823821956
2.24,0.620192775
2.25,0.6515688791
2.26,0.6376212011
2.27,0.6196491065
2.28,0.6360540146
2.29,0.644407749
2.3,0.6195040186
2.31,0.6182969149
2.32,0.5973322147
2.33,0.5935680738
2.34,0.6167638676
2.35,0.6153949686
2.36,0.6361980019
2.37,0.6005076305
2.38,0.5898645972
2.39,0.5815830156
2.4,0.6449126281
2.41,0.6589927766
2.42,0.5829080637
2.43,0.586437953
2.44,0.6166403264
2.45,0.5991364338
2.46,0.5988702058
2.47,0.5974701319
2.48,0.6095021446
2.49,0.5869850078
2.5,0.6091504147
2.51,0.6095824304
2.52,0.5970681945
2.53,0.5913815162
2.54,0.5729039414
2.55,0.5671941939
2.56,0.6405672079
2.57,0.6519373103
2.58,0.5703336921
2.59,0.5851114115
2.6,0.5707935711
2.61,0.6268482119
2.62,0.6034344601
2.63,0.5870654046
2.64,0.5605860183
2.65,0.6015204022
2.66,0.6041050105
2.67,0.5997014892
2.68,0.6234182137
2.69,0.6261694459
2.7,0.632549286
2.71,0.5880532528
2.72,0.5871101539
