retention_time_min,uv_mAU
0,0.1676954881
0.01,0.2090978889
0.02,0.236795143
0.03,0.2024475787
0.04,0.2066404353
0.05,0.1601803663
0.06,0.1779943079
0.07,0.2267378343
0.08,0.1923712142
0.09,0.2045006275
0.1,0.2180275428
0.11,0.2035420574
0.12,0.2092262217
0.13,0.2107734084
0.14,0.2205855164
0.15,0.2046177817
0.16,0.2182084195
0.17,0.213477688
0.18,0.2007225109
0.19,0.201742401
0.2,0.2021857139
0.21,0.2055618053
0.22,0.212330806
0.23,0.2124111787
0.24,0.1897187253
0.25,0.2032154272
0.26,0.2198889049
0.27,0.209734914
0.28,0.2136275824
0.29,0.1774798338
0.3,0.226493171
0.31,0.1599952236
0.32,0.2088815948
0.33,0.2027284725
0.34,0.2000147982
0.35,0.2608155328
0.36,0.2495693619
0.37,0.2384702826
0.38,0.2669728864
0.39,0.2014685052
0.4,0.2181865038
0.41,0.2179028443
0.42,0.223533924
0.43,0.2087568843
0.44,0.2201281295
0.45,0.2100875183
0.46,0.2237826789
0.47,0.207432438
0.48,0.2186944744
0.49,0.2273625594
0.5,0.2674142856
0.51,0.2421719478
0.52,0.2424599049
0.53,0.1687478331
0.54,0.1573508907
0.55,0.2290089016
0.56,0.1699246567
0.57,0.2226685635
0.58,0.2177399816
0.59,0.2201441232
0.6,0.2260271991
0.61,0.2293398783
0.62,0.2011601251
0.63,0.2266640778
0.64,0.2524976438
0.65,0.2441930479
0.66,0.2142346493
0.67,0.2113500333
0.68,0.248148076
0.69,0.1859249165
0.7,0.1825924046
0.71,0.2698827499
0.72,0.2608527156
0.73,0.2538132339
0.74,0.2478971714
0.75,0.2867827418
0.76,0.2472078634
0.77,0.2414113825
0.78,0.2515008831
0.79,0.2175671532
0.8,0.2351780746
0.81,0.2758561044
0.82,0.2536401172
0.83,0.2642052257
0.84,0.1935362541
0.85,0.2397687564
0.86,0.2593186856
0.87,0.2444672234
0.88,0.1928367688
0.89,0.2227044959
0.9,0.2222827353
0.91,0.2389646485
0.92,0.2375714306
0.93,0.2676794715
0.94,0.2337082682
0.95,0.2561869297
0.96,0.2485394719
0.97,0.2592141158
0.98,0.2582308093
0.99,0.2811830048
1,0.2571465137
1.01,0.2653245796
1.02,0.2170120729
1.03,0.2444942572
1.04,0.3107272451
1.05,0.2511883282
1.06,0.2525825633
1.07,0.2626985602
1.08,0.2867796957
1.09,0.2494741212
1.1,0.2691820215
1.11,0.2660952607
1.12,0.3184881509
1.13,0.286001402
1.14,0.3137558075
1.15,0.2768146301
1.16,0.2765297762
1.17,0.3016403664
1.18,0.2524002121
1.19,0.2738712286
1.2,0.3085255034
1.21,0.2775214697
1.22,0.2590211967
1.23,0.2922061362
1.24,0.2747898469
1.25,0.3068593131
1.26,0.315872582
1.27,0.3228362478
1.28,0.3142155265
1.29,0.2503265718
1.3,0.3235199479
1.31,0.3055129025
1.32,0.3293482979
1.33,0.3356527518
1.34,0.3473584376
1.35,0.3119440978
1.36,0.3335868154
1.37,0.3347722361
1.38,0.3521780325
1.39,0.3514054271
1.4,0.4133240665
1.41,0.3491888208
1.42,0.4011154446
1.43,0.3926089804
1.44,0.4086609902
1.45,0.4482810647
1.46,0.4224709907
1.47,0.4826142793
1.48,0.4830431821
1.49,0.5006451862
1.5,0.4920432697
1.51,0.4719330714
1.52,0.5649243225
1.53,0.5338717194
1.54,0.6236713511
1.55,0.6869643536
1.56,0.7939923027
1.57,0.9070844178
1.58,1.099818521
1.59,1.359989886
1.6,1.793754064
1.61,2.333060952
1.62,3.145707256
1.63,4.22530518
1.64,5.474177242
1.65,7.07827746
1.66,8.967352639
1.67,11.03925032
1.68,13.39030643
1.69,15.64080314
1.7,17.75938079
1.71,19.57396935
1.72,20.91977665
1.73,21.49257687
1.74,21.35002838
1.75,20.50280004
1.76,18.89891201
1.77,17.00419476
1.78,14.77379814
1.79,12.51237532
1.8,10.22167931
1.81,8.243622861
1.82,6.439821146
1.83,4.977536475
1.84,3.764786631
1.85,2.837701716
1.86,2.162749694
1.87,1.626665912
1.88,1.321333032
1.89,1.094096258
1.9,0.9081273818
1.91,0.8061655132
1.92,0.7070990554
1.93,0.6324404968
1.94,0.627666749
1.95,0.6179569313
1.96,0.5607519731
1.97,0.5724029308
1.98,0.5524702038
1.99,0.5240874422
2,0.5578328954
2.01,0.513792586
2.02,0.493894734
2.03,0.5218806673
2.04,0.4656785997
2.05,0.4975247285
2.06,0.4849570035
2.07,0.4816944362
2.08,0.5123036838
2.09,0.4465425744
2.1,0.4661197167
2.11,0.5000714518
2.12,0.5209365641
2.13,0.4594374858
2.14,0.45556339
2.15,0.4359755507
2.16,0.4423284966
2.17,0.491111651
2.18,0.4405034037
2.19,0.4930041341
2.2,0.4152872136
2.21,0.4345098099
2.22,0.4790889467
2.23,0.4050065273
2.24,0.4722577375
2.25,0.5100531588
2.26,0.4377110127
2.27,0.4485339731
2.28,0.485200003
2.29,0.4752873474
2.3,0.4951440287
2.31,0.4249158
2.32,0.4769499883
2.33,0.4669106403
2.34,0.4029590722
2.35,0.5174722857
2.36,0.5096545424
2.37,0.5409433934
2.38,0.5032167522
2.39,0.4813925886
2.4,0.4914076288
2.41,0.5421170945
2.42,0.5400581058
2.43,0.5190447703
2.44,0.5172159307
2.45,0.5050802286
2.46,0.5389239352
2.47,0.5893739333
2.48,0.5332703712
2.49,0.5829004748
2.5,0.5651849643
2.51,0.5965615702
2.52,0.5851370252
2.53,0.6066128484
2.54,0.606781706
2.55,0.6659210953
2.56,0.6304101041
2.57,0.6167506953
2.58,0.6816471326
2.59,0.6864030736
2.6,0.6591861268
2.61,0.6402072491
2.62,0.7031572162
2.63,0.631871204
2.64,0.6454742582
2.65,0.7238103052
2.66,0.7417934894
2.67,0.7075418312
2.68,0.7510846557
2.69,0.7298196387
2.7,0.7852769919
2.71,0.7860119583
2.72,0.7800090698
2.73,0.8219191023
2.74,0.8210110894
2.75,0.8695356851
2.76,0.8631821916
2.77,0.8905724686
2.78,0.9130942019
2.79,0.937760283
2.8,0.9060486567
2.81,0.9622329915
2.82,0.9389738876
2.83,1.002213321
2.84,1.040512695
2.85,1.050137571
2.86,1.044408042
2.87,1.068566207
2.88,1.190120646
2.89,1.18863706
2.9,1.184820934
2.91,1.222942372
2.92,1.274922665
2.93,1.272363296
2.94,1.319719476
2.95,1.365394038
2.96,1.428441887
2.97,1.44480493
2.98,1.523414818
2.99,1.543317524
3,1.62286855
3.01,1.691974857
3.02,1.708451478
3.03,1.774729512
3.04,1.79409186
3.05,1.922835579
3.06,2.003729135
3.07,2.067034157
3.08,2.136365309
3.09,2.207439965
3.1,2.363965999
3.11,2.409998877
3.12,2.582286605
3.13,2.664038575
3.14,2.827512593
3.15,2.909205529
3.16,3.068639473
3.17,3.208451809
3.18,3.405161224
3.19,3.554865361
3.2,3.760888192
3.21,3.977766893
3.22,4.287617
3.23,4.571916693
3.24,4.869944043
3.25,5.133441924
3.26,5.506920927
3.27,5.8809275
3.28,6.371685096
3.29,6.844034693
3.3,7.437987156
3.31,8.008896085
3.32,8.745992261
3.33,9.561936826
3.34,10.55559341
3.35,11.75979289
3.36,13.28632228
3.37,15.36091637
3.38,18.34644248
3.39,23.05217345
3.4,30.30566838
3.41,41.90225873
3.42,60.03224348
3.43,87.41333744
3.44,127.3121306
3.45,182.7799146
3.46,255.7179283
3.47,346.5239393
3.48,452.3520775
3.49,567.2846192
3.5,681.6417087
3.51,783.3047624
3.52,858.1142723
3.53,893.959282
3.54,884.0576025
3.55,830.3065029
3.56,742.462613
3.57,633.7692589
3.58,517.8028525
3.59,405.7682428
3.6,305.8149801
3.61,222.4835816
3.62,157.1027077
3.63,108.6238158
3.64,74.39611567
3.65,51.40225738
3.66,36.40423868
3.67,26.83476085
3.68,20.8283564
3.69,16.97413201
3.7,14.44921137
3.71,12.5887376
3.72,11.26277706
3.73,10.1814869
3.74,9.282647246
3.75,8.502338241
3.76,7.825081683
3.77,7.246773829
3.78,6.74022237
3.79,6.299796429
3.8,5.827482032
3.81,5.508955609
3.82,5.132468917
3.83,4.842272798
3.84,4.64232334
3.85,4.397799408
3.86,4.247035024
3.87,4.078648947
3.88,3.961883168
3.89,4.042035932
3.9,4.070082404
3.91,4.412209939
3.92,4.862252939
3.93,5.518082087
3.94,6.406337205
3.95,7.612392498
3.96,8.946027723
3.97,10.3534858
3.98,11.73656222
3.99,12.92176595
4,13.79209522
4.01,14.2111972
4.02,14.00195765
4.03,13.28675226
4.04,12.01903095
4.05,10.56278576
4.06,9.020861326
4.07,7.46851462
4.08,6.058813712
4.09,4.830363169
4.1,3.834640114
4.11,3.108067292
4.12,2.591253285
4.13,2.160136348
4.14,1.900499456
4.15,1.625093254
4.16,1.504297057
4.17,1.446991035
4.18,1.383159419
4.19,1.291665394
4.2,1.281699843
4.21,1.238067905
4.22,1.215322288
4.23,1.126424171
4.24,1.11349541
4.25,1.084286946
4.26,1.072846203
4.27,1.057833065
4.28,0.9743213997
4.29,0.9603400191
4.3,0.95689342
4.31,0.9200178252
4.32,0.9226742017
4.33,0.8784356766
4.34,0.8412226347
4.35,0.8570170519
4.36,0.8532171289
4.37,0.8425609817
4.38,0.785657603
4.39,0.7408932522
4.4,0.7445952344
4.41,0.7794442362
4.42,0.7301399318
4.43,0.703793788
4.44,0.7151785784
4.45,0.7634411602
4.46,0.745701579
4.47,0.6918996475
4.48,0.6616455455
4.49,0.6761645806
4.5,0.7128372752
4.51,0.7120586432
4.52,0.6422771486
4.53,0.6403493253
4.54,0.6116256675
4.55,0.6083650605
4.56,0.6031973514
4.57,0.5856468464
4.58,0.5642142068
4.59,0.5595247044
4.6,0.6422251002
4.61,0.6073031494
4.62,0.609134633
4.63,0.5712395146
4.64,0.5890253542
4.65,0.581278345
4.66,0.5472250454
4.67,0.6063447299
4.68,0.6396931412
4.69,0.6048105488
4.7,0.5829437679
4.71,0.6178325599
4.72,0.576685918
4.73,0.5765171655
4.74,0.6031579037
4.75,0.5501167086
4.76,0.5845359942
4.77,0.5880723044
4.78,0.5534077335
4.79,0.5845296057
4.8,0.553150731
4.81,0.5592749889
4.82,0.5651919175
4.83,0.5432673931
4.84,0.5699709172
4.85,0.5918147506
4.86,0.5649563471
4.87,0.5924209841
4.88,0.6474650139
4.89,0.6539243319
4.9,0.5846469055
4.91,0.7185618307
4.92,0.7558615549
4.93,0.8650622399
4.94,0.924756747
4.95,1.04503693
4.96,1.243755247
4.97,1.515325961
4.98,1.792805615
4.99,2.217370929
5,2.720140155
5.01,3.394955547
5.02,4.153601065
5.03,4.992270375
5.04,5.865213866
5.05,6.812260443
5.06,7.808030843
5.07,8.772985367
5.08,9.602478127
5.09,10.27267625
5.1,10.72156371
5.11,10.9153481
5.12,10.86250669
5.13,10.55023262
5.14,9.979756504
5.15,9.177454085
5.16,8.323867417
5.17,7.437157807
5.18,6.417321555
5.19,5.435698565
5.2,4.557639802
5.21,3.773211302
5.22,3.060580917
5.23,2.538315963
5.24,2.052379018
5.25,1.669159804
5.26,1.362452847
