retention_time_min,uv_mAU
0,0.5206589229
0.01,0.5087245468
0.02,0.542731306
0.03,0.4880181923
0.04,0.5360154362
0.05,0.4965596463
0.06,0.5204869904
0.07,0.5459588373
0.08,0.492980007
0.09,0.5345604767
0.1,0.4659031256
0.11,0.5285333747
0.12,0.4979316889
0.13,0.5192027634
0.14,0.5533807757
0.15,0.4913851959
0.16,0.5193866878
0.17,0.5099474439
0.18,0.4958076487
0.19,0.5057956732
0.2,0.5143049481
0.21,0.5347247978
0.22,0.4852316434
0.23,0.5078313943
0.24,0.5252279324
0.25,0.5344437481
0.26,0.5025274894
0.27,0.5269432148
0.28,0.5629168778
0.29,0.5370548552
0.3,0.527036879
0.31,0.5005586258
0.32,0.5375532643
0.33,0.5067169623
0.34,0.5234407987
0.35,0.50878918
0.36,0.4839268615
0.37,0.527611732
0.38,0.5478353646
0.39,0.5478012538
0.4,0.539027083
0.41,0.525827711
0.42,0.5302521461
0.43,0.5279364206
0.44,0.5374020783
0.45,0.5151959955
0.46,0.4803597649
0.47,0.5441096558
0.48,0.5743677018
0.49,0.5358923883
0.5,0.4851672061
0.51,0.4769902335
0.52,0.5164394792
0.53,0.5563147602
0.54,0.5406717738
0.55,0.5199250294
0.56,0.4875045059
0.57,0.5977264492
0.58,0.5125493141
0.59,0.5536674768
0.6,0.5365683347
0.61,0.5517556499
0.62,0.5599872964
0.63,0.536758937
0.64,0.5444253583
0.65,0.5295489037
0.66,0.4916988683
0.67,0.5292513883
0.68,0.5126974294
0.69,0.4877259878
0.7,0.5121191997
0.71,0.5132218213
0.72,0.5001221612
0.73,0.4979323093
0.74,0.5135336579
0.75,0.5217398121
0.76,0.5327798918
0.77,0.5075856016
0.78,0.5013238215
0.79,0.5377977334
0.8,0.5487758567
0.81,0.5065404152
0.82,0.488708606
0.83,0.5358278866
0.84,0.5500362913
0.85,0.4988076214
0.86,0.5165889096
0.87,0.5580507385
0.88,0.5132000188
0.89,0.549867338
0.9,0.5653267414
0.91,0.5806134016
0.92,0.5915654038
0.93,0.5246863376
0.94,0.502893697
0.95,0.5706209804
0.96,0.5923036952
0.97,0.5655512606
0.98,0.5235370083
0.99,0.5769017248
1,0.5234454334
1.01,0.566114255
1.02,0.5669644024
1.03,0.5657687081
1.04,0.5547662069
1.05,0.537466565
1.06,0.5420235887
1.07,0.5918366165
1.08,0.581916638
1.09,0.5812791723
1.1,0.5750705416
1.11,0.5142032964
1.12,0.5139411908
1.13,0.540346472
1.14,0.5791165297
1.15,0.5496617018
1.16,0.5659669426
1.17,0.5087943655
1.18,0.5646485917
1.19,0.5668581194
1.2,0.5455097537
1.21,0.5519166231
1.22,0.6095911482
1.23,0.5898254867
1.24,0.6188966753
1.25,0.5653818452
1.26,0.5663462956
1.27,0.556334927
1.28,0.6258314329
1.29,0.6486626271
1.3,0.587950751
1.31,0.5661071903
1.32,0.6227963369
1.33,0.6082054528
1.34,0.5992815592
1.35,0.6344530307
1.36,0.6220220553
1.37,0.6097238236
1.38,0.6568636583
1.39,0.5910498372
