retention_time_min,uv_mAU
0,0.337881064
0.01,0.3601617089
0.02,0.3897229497
0.03,0.3173785332
0.04,0.3583531063
0.05,0.3332651623
0.06,0.3549673149
0.07,0.3146449052
0.08,0.2980105137
0.09,0.3437924037
0.1,0.3255149315
0.11,0.3584985336
0.12,0.3310004388
0.13,0.3298188194
0.14,0.3517402728
0.15,0.3470137146
0.16,0.32807014
0.17,0.3695628124
0.18,0.3605249783
0.19,0.3616980283
0.2,0.3811385569
0.21,0.350509874
0.22,0.3232983914
0.23,0.3255488425
0.24,0.3369880234
0.25,0.3547524512
0.26,0.3331011771
0.27,0.362095879
0.28,0.3222173136
0.29,0.3469267538
0.3,0.3150241697
0.31,0.3578761437
0.32,0.3516814239
0.33,0.3487434843
0.34,0.3005062496
0.35,0.3007814478
0.36,0.3697619988
0.37,0.3115547117
0.38,0.3253306983
0.39,0.3236326497
0.4,0.3226104701
0.41,0.387355272
0.42,0.347898535
0.43,0.2999075354
0.44,0.3182528873
0.45,0.3159492461
0.46,0.3622148862
0.47,0.3735943777
0.48,0.3646665396
0.49,0.3362257033
0.5,0.3662328649
0.51,0.3310912144
0.52,0.3636228331
0.53,0.3117270478
0.54,0.3183060241
0.55,0.347596835
0.56,0.3690056126
0.57,0.3121786821
0.58,0.3537320176
0.59,0.3852057313
0.6,0.3593694258
0.61,0.3147769973
0.62,0.327354178
0.63,0.3277461116
0.64,0.3247481201
0.65,0.3838309927
0.66,0.3589773632
0.67,0.3179931201
0.68,0.3514030565
0.69,0.3446900683
0.7,0.3269625644
0.71,0.3544107841
0.72,0.3595253903
0.73,0.4003811039
0.74,0.3439625052
0.75,0.3711091918
0.76,0.2799264689
0.77,0.3696355211
0.78,0.3315096996
0.79,0.3272998112
0.8,0.359796795
0.81,0.3161187908
0.82,0.3589948975
0.83,0.356776497
0.84,0.3778899847
0.85,0.3534191919
0.86,0.2943248685
0.87,0.3716658743
0.88,0.3525223033
0.89,0.3684006323
0.9,0.3632247076
0.91,0.339079827
0.92,0.327337802
0.93,0.3744761443
0.94,0.3719169294
0.95,0.3837172215
0.96,0.3998506045
0.97,0.3673302257
0.98,0.3605636317
0.99,0.3283716873
1,0.4012363854
1.01,0.355996107
1.02,0.3273467039
1.03,0.4028011074
1.04,0.393834513
1.05,0.3869100032
1.06,0.3713658035
1.07,0.3413645018
1.08,0.3629776364
1.09,0.3538189008
1.1,0.3855549727
1.11,0.3294361465
1.12,0.3117639126
1.13,0.346623869
1.14,0.3915914458
1.15,0.3390990295
1.16,0.3263848312
1.17,0.3522896656
1.18,0.3718052933
1.19,0.3567245955
1.2,0.3979381968
1.21,0.3768772743
1.22,0.4308188081
1.23,0.3925456086
1.24,0.3881427874
1.25,0.3814442636
1.26,0.373202639
1.27,0.3942186559
1.28,0.3506976301
1.29,0.3712511796
1.3,0.309476018
1.31,0.3904581824
1.32,0.4231525457
1.33,0.373038228
1.34,0.3810447262
1.35,0.3731652964
1.36,0.3931943826
1.37,0.3939587965
1.38,0.4050534946
1.39,0.4061204272
1.4,0.4174917982
1.41,0.3600403703
1.42,0.4140129415
1.43,0.3935481736
1.44,0.3821235053
1.45,0.4135737094
1.46,0.4342181577
1.47,0.4423977248
1.48,0.4386288814
1.49,0.4430847625
1.5,0.3827766695
1.51,0.4371097949
1.52,0.4633655553
1.53,0.4567784338
1.54,0.4376958929
1.55,0.4381651927
1.56,0.5135128557
1.57,0.468517221
1.58,0.5065815911
1.59,0.5760531034
1.6,0.6397788365
1.61,0.7790419716
1.62,0.8821848374
1.63,1.12134778
1.64,1.329029453
1.65,1.717997128
1.66,2.273140469
1.67,2.83541134
1.68,3.627375621
1.69,4.509068733
1.7,5.564979426
1.71,6.654079729
1.72,7.817300692
1.73,9.042483425
1.74,10.21294792
1.75,11.21743089
1.76,12.06318997
1.77,12.68798752
1.78,12.96054427
1.79,12.90999124
1.8,12.56460201
1.81,11.87543638
1.82,10.9136396
