retention_time_min,uv_mAU
0,0.3592514283
0.01,0.3284342765
0.02,0.3330321673
0.03,0.3786779989
0.04,0.3374043446
0.05,0.357513685
0.06,0.3467143891
0.07,0.3774115776
0.08,0.4181850403
0.09,0.323919323
0.1,0.350096722
0.11,0.3647821576
0.12,0.3381044426
0.13,0.3385179861
0.14,0.3416228834
0.15,0.3456737498
0.16,0.3462355961
0.17,0.336587298
0.18,0.2964390415
0.19,0.362782544
0.2,0.3341223418
0.21,0.3782517917
0.22,0.325260893
0.23,0.3574900742
0.24,0.3638268109
0.25,0.3537829327
0.26,0.3338519141
0.27,0.3465860271
0.28,0.3879053853
0.29,0.3422748776
0.3,0.3064985519
0.31,0.3856113161
0.32,0.3508247504
0.33,0.3447245708
0.34,0.3529796527
0.35,0.3411199553
0.36,0.3781278342
0.37,0.357059133
0.38,0.3721366298
0.39,0.3401393513
0.4,0.3846643166
0.41,0.3852215879
0.42,0.361601212
0.43,0.3646662836
0.44,0.3157402927
0.45,0.3575765405
0.46,0.3377404245
0.47,0.3524120728
0.48,0.3074240848
0.49,0.3410146068
0.5,0.3680155855
0.51,0.360073643
0.52,0.3310523108
0.53,0.3667183136
0.54,0.3751568968
0.55,0.3558520756
0.56,0.3736059405
0.57,0.3721249577
0.58,0.3310232585
0.59,0.3734499777
0.6,0.3432984718
0.61,0.3642643526
0.62,0.3774035756
0.63,0.3497437511
0.64,0.4080079834
0.65,0.334893539
0.66,0.3669097252
0.67,0.3561266665
0.68,0.3722866099
0.69,0.3587608473
0.7,0.348139862
0.71,0.3782374602
0.72,0.3691902961
0.73,0.38178882
0.74,0.3586120327
0.75,0.3759106363
0.76,0.3702890688
0.77,0.3856277859
0.78,0.362381162
0.79,0.360574784
0.8,0.4024890067
0.81,0.3712680091
0.82,0.3953036859
0.83,0.347705648
0.84,0.3859994097
0.85,0.396608035
0.86,0.3788325832
0.87,0.3743034812
0.88,0.3756471953
0.89,0.3556394041
0.9,0.3774074276
0.91,0.400505289
0.92,0.371385275
0.93,0.3988592401
0.94,0.4000469153
0.95,0.3938813282
0.96,0.3955355667
0.97,0.3875500748
0.98,0.4374972553
0.99,0.3472125294
1,0.351244806
1.01,0.4113839535
1.02,0.3823811549
1.03,0.4370441891
1.04,0.3801518249
1.05,0.3627388195
1.06,0.4121742709
1.07,0.4124399359
1.08,0.3965432732
1.09,0.4048718321
1.1,0.3571281378
1.11,0.4115792289
1.12,0.4231687937
1.13,0.4126763594
1.14,0.4086640583
1.15,0.3621124911
1.16,0.4242905337
1.17,0.411367754
1.18,0.4140994206
1.19,0.381648084
1.2,0.4229482653
