retention_time_min,uv_mAU
0,0.6975123993
0.01,0.718257045
0.02,0.6955937861
0.03,0.6641987276
0.04,0.7098256517
0.05,0.6661684078
0.06,0.6756373181
0.07,0.7095728104
0.08,0.7173185954
0.09,0.6424788782
0.1,0.679020612
0.11,0.7173188844
0.12,0.6787897347
0.13,0.7351214773
0.14,0.6905728478
0.15,0.6854353618
0.16,0.6979297144
0.17,0.7207090569
0.18,0.7348481278
0.19,0.7815805086
0.2,0.7521454905
0.21,0.697390379
0.22,0.6831509288
0.23,0.690372436
0.24,0.6971782113
0.25,0.7303287309
0.26,0.6813925255
0.27,0.7156053426
0.28,0.6956796044
0.29,0.7147977736
0.3,0.7025898994
0.31,0.699053903
0.32,0.6944779446
0.33,0.7022123747
0.34,0.6924016338
0.35,0.6850162012
0.36,0.6695397247
0.37,0.6944749685
0.38,0.7188605845
0.39,0.7101925134
0.4,0.6932246187
0.41,0.6707073894
0.42,0.6681832365
0.43,0.6602740535
0.44,0.7202418183
0.45,0.6950817525
0.46,0.692999621
0.47,0.7013716008
0.48,0.7806093278
0.49,0.7185695569
0.5,0.7293955958
0.51,0.7528337145
0.52,0.7003871121
0.53,0.6952587235
0.54,0.7325269711
0.55,0.6934173219
0.56,0.7329310392
0.57,0.6808419609
0.58,0.6949556208
0.59,0.6476101489
0.6,0.7082141729
0.61,0.7235623834
0.62,0.7293411475
0.63,0.6855959248
0.64,0.7390253674
0.65,0.7566252359
0.66,0.7434469891
0.67,0.6550537328
0.68,0.7165075433
0.69,0.7315492128
0.7,0.7173526895
0.71,0.7354884607
0.72,0.736756905
0.73,0.7228171212
0.74,0.7240635135
0.75,0.7292510072
0.76,0.7233579088
0.77,0.7089008184
0.78,0.7157349031
0.79,0.6912313598
0.8,0.6929809367
0.81,0.7504860449
0.82,0.7379456517
0.83,0.6912881395
0.84,0.6893468653
0.85,0.7219643953
0.86,0.7086375385
0.87,0.7432809873
0.88,0.744395585
0.89,0.7311325784
0.9,0.737874986
0.91,0.7340821916
0.92,0.6717159032
0.93,0.7286750885
