retention_time_min,uv_mAU
0,0.7250846771
0.01,0.8135604332
0.02,0.6972753369
0.03,0.7593891095
0.04,0.7451820565
0.05,0.7494162924
0.06,0.7438594006
0.07,0.7577696437
0.08,0.7756835158
0.09,0.8094100115
0.1,0.769326439
0.11,0.7776013163
0.12,0.7269855469
0.13,0.7569622014
0.14,0.7458917397
0.15,0.7932658841
0.16,0.7576366899
0.17,0.7920885755
0.18,0.728882394
0.19,0.7026912214
0.2,0.753501243
0.21,0.7551622473
0.22,0.7417698772
0.23,0.7513023862
0.24,0.7708013313
0.25,0.7960017754
0.26,0.7529501962
0.27,0.7973509924
0.28,0.7310270436
0.29,0.7433643045
0.3,0.736337053
0.31,0.7797335144
0.32,0.7732554699
0.33,0.7336413471
0.34,0.7479980786
0.35,0.7856607498
0.36,0.7655383593
0.37,0.7972317567
0.38,0.760432715
0.39,0.7672481625
0.4,0.7540516919
0.41,0.7940425271
0.42,0.7495148513
0.43,0.8192656805
0.44,0.7761310617
0.45,0.7274564677
0.46,0.7597377078
0.47,0.8104838462
0.48,0.7527344283
0.49,0.7683572195
0.5,0.7346476916
0.51,0.7905961073
0.52,0.7995063707
0.53,0.7445403133
0.54,0.7696421392
0.55,0.7904334493
0.56,0.7466680659
0.57,0.7219785548
0.58,0.7640163095
0.59,0.8328862376
0.6,0.7693287915
0.61,0.7484325892
0.62,0.7275966511
0.63,0.7525430337
0.64,0.7882673278
0.65,0.7565973928
0.66,0.7381009209
0.67,0.7297034378
0.68,0.7589593754
0.69,0.770819603
0.7,0.7794324783
0.71,0.7841239663
0.72,0.7694183994
0.73,0.7635208273
0.74,0.739688325
0.75,0.7775477867
0.76,0.7687501328
0.77,0.7618951121
0.78,0.7539809935
0.79,0.7556362535
0.8,0.7673542077
0.81,0.7749298825
0.82,0.7492198218
0.83,0.7620916219
0.84,0.8026854617
0.85,0.7943446906
0.86,0.762828637
0.87,0.7914829067
0.88,0.7541478876
0.89,0.7966117936
0.9,0.7434178684
0.91,0.7574777975
0.92,0.7648040783
0.93,0.7698250052
0.94,0.784661042
0.95,0.7759760059
0.96,0.7474753134
0.97,0.7432614947
0.98,0.7407698851
0.99,0.786750799
1,0.7827140442
1.01,0.8004486429
1.02,0.7497642297
1.03,0.8312951218
1.04,0.7435165503
1.05,0.7602621284
1.06,0.7737978557
1.07,0.831642295
1.08,0.772875513
1.09,0.7831846449
1.1,0.81885946
1.11,0.8424949025
1.12,0.8061110852
1.13,0.7598499551
1.14,0.7873054252
1.15,0.8112388501
1.16,0.7528295591
1.17,0.8261887736
1.18,0.8037429729
1.19,0.7994832661
1.2,0.7974033821
1.21,0.8193874664
1.22,0.843666792
1.23,0.807523545
1.24,0.7478514086
1.25,0.8230800181
1.26,0.8142922472
1.27,0.8344257048
1.28,0.7776458077
1.29,0.8380272733
1.3,0.7927947975
1.31,0.774323208
1.32,0.8415189487
1.33,0.8310999733
1.34,0.8318073731
1.35,0.8387449397
1.36,0.8399114583
1.37,0.8522535818
1.38,0.7989492209
1.39,0.8626449647
1.4,0.8571847451
1.41,0.8493472535
1.42,0.8847948666
1.43,0.8694542424
1.44,0.8577833352
1.45,0.8687221919
1.46,0.836984804
1.47,0.8476919352
1.48,0.8712392508
1.49,0.9116438736
1.5,0.8961638538
1.51,0.8834569067
1.52,0.9082053813
1.53,0.9304631516
1.54,0.9019776823
1.55,0.9503956789
1.56,0.9831497743
1.57,0.9662298271
1.58,0.9588924376
1.59,1.013268423
1.6,1.070486179
1.61,1.037582436
1.62,1.112116743
1.63,1.21650751
1.64,1.247099238
1.65,1.48966408
1.66,1.636171271
1.67,1.963112463
1.68,2.357074692
1.69,2.942424631
1.7,3.622136493
1.71,4.606995918
1.72,5.750597231
1.73,7.071538194
1.74,8.600545945
1.75,10.18379655
1.76,11.81713444
1.77,13.34927501
1.78,14.70941077
1.79,15.63165813
1.8,16.21957789
1.81,16.24534352
1.82,15.74901157
1.83,14.80626339
1.84,13.49836229
1.85,12.01082596
1.86,10.34029968
1.87,8.840036891
1.88,7.265582426
1.89,5.907150822
1.9,4.740726668
1.91,3.804135538
1.92,3.016696506
1.93,2.434401023
1.94,2.045312113
