retention_time_min,uv_mAU
0,0.5237634075
0.01,0.5177975835
0.02,0.5308647037
0.03,0.4861269284
0.04,0.5117896043
0.05,0.5338210017
0.06,0.5386711906
0.07,0.5144711213
0.08,0.5561821821
0.09,0.5801148367
0.1,0.5106768294
0.11,0.5417304123
0.12,0.568903165
0.13,0.5593289394
0.14,0.4924702047
0.15,0.5362490106
0.16,0.5320062078
0.17,0.5475847537
0.18,0.5702326217
0.19,0.5669765789
0.2,0.5300275589
0.21,0.5389123214
0.22,0.5552491987
0.23,0.5427424086
0.24,0.5266438967
0.25,0.5194286585
0.26,0.546937856
0.27,0.537177488
0.28,0.5810531061
0.29,0.5347126925
0.3,0.585285593
0.31,0.5531724544
0.32,0.5743392553
0.33,0.4822165357
0.34,0.549630591
0.35,0.563649637
0.36,0.54855723
0.37,0.5335775676
0.38,0.5063143076
0.39,0.537112128
0.4,0.529124703
0.41,0.574991968
0.42,0.5381636294
0.43,0.5678710051
0.44,0.5464230626
0.45,0.5540222469
0.46,0.561914409
0.47,0.5581934152
0.48,0.5144646257
0.49,0.5043390347
0.5,0.5728427761
0.51,0.5593635556
0.52,0.5145780706
0.53,0.5514279044
0.54,0.5208775353
0.55,0.5745442245
0.56,0.5179470131
0.57,0.5847909218
0.58,0.5501534447
0.59,0.5207701608
0.6,0.5488833604
0.61,0.5344188503
0.62,0.523286916
0.63,0.5775311425
0.64,0.5266021862
0.65,0.5471061621
0.66,0.6037640221
0.67,0.5444326919
0.68,0.5552946686
0.69,0.5882597208
0.7,0.5192061406
0.71,0.6125435273
0.72,0.5707103018
0.73,0.5497583572
0.74,0.5271281057
0.75,0.546972943
0.76,0.5100680844
0.77,0.5846311767
0.78,0.5772412485
0.79,0.57505109
0.8,0.5560778802
0.81,0.596807449
0.82,0.5530095547
0.83,0.6245879756
0.84,0.5782819618
0.85,0.5747236385
0.86,0.5808535264
0.87,0.5841759332
0.88,0.5824484978
0.89,0.5886200709
0.9,0.5406257785
0.91,0.6050662506
0.92,0.553777698
0.93,0.5594961745
0.94,0.5838167087
0.95,0.5610031956
0.96,0.525078135
0.97,0.5679753136
0.98,0.5917654033
0.99,0.5833375312
1,0.5665744766
1.01,0.5615705291
1.02,0.5619635098
1.03,0.5929171889
1.04,0.5614953316
1.05,0.5680365598
1.06,0.5947008918
1.07,0.5942101399
1.08,0.6145741444
1.09,0.6030427212
1.1,0.5716543441
1.11,0.6050772396
1.12,0.6320980027
1.13,0.6322470428
1.14,0.6062265454
1.15,0.5842468549
1.16,0.6180163981
1.17,0.603862104
1.18,0.5877341745
1.19,0.5867321766
1.2,0.6294942467
1.21,0.6081244734
1.22,0.6085900593
1.23,0.5958703881
1.24,0.6385833158
1.25,0.6123700673
1.26,0.6739148555
1.27,0.6579396393
1.28,0.5833017826
1.29,0.6291820386
1.3,0.6792936316
1.31,0.6658088361
1.32,0.6307411813
1.33,0.6595027441
1.34,0.6863544863
1.35,0.692192644
1.36,0.6260183344
1.37,0.6955280295
1.38,0.6717829875
1.39,0.674106926
1.4,0.7382172545
1.41,0.6879851747
1.42,0.6846253451
1.43,0.7087184748
1.44,0.7305475795
1.45,0.713462505
1.46,0.7862790319
1.47,0.7603180184
1.48,0.7559944621
1.49,0.7950401821
1.5,0.8409894092
1.51,0.7860210723
1.52,0.8383060056
1.53,0.9086579363
1.54,0.8642841856
1.55,0.8800147946
1.56,0.9452649996
1.57,1.016944039
1.58,1.031911331
1.59,1.092991936
1.6,1.175423681
1.61,1.225524704
1.62,1.45696956
1.63,1.654135198
1.64,1.943161364
1.65,2.427961134
1.66,3.081568258
1.67,3.972894958
1.68,5.190586817
1.69,6.672174942
1.7,8.559603261
1.71,10.87334194
1.72,13.41114611
1.73,16.23119271
1.74,19.12980861
1.75,21.98127546
1.76,24.57666099
1.77,26.72973232
1.78,28.15438392
1.79,28.72172423
1.8,28.32729983
1.81,27.05992881
1.82,25.02493056
1.83,22.54620571
1.84,19.68934586
1.85,16.73004782
1.86,13.887222
1.87,11.27871107
1.88,8.972900806
1.89,7.027122107
1.9,5.411210065
1.91,4.195472124
1.92,3.327385112
1.93,2.564376427
1.94,2.06875051
1.95,1.758741809
1.96,1.459575557
1.97,1.290714001
1.98,1.201855574
1.99,1.083465581
2,1.056839278
2.01,1.021888735
2.02,0.9915615843
2.03,0.9709948066
2.04,0.9360991389
2.05,0.8531799052
2.06,0.8956468813
2.07,0.9191133094
2.08,0.8379074971
2.09,0.8059955962
2.1,0.8445370245
2.11,0.8165562282
2.12,0.7964715604
2.13,0.8152321181
2.14,0.7493899452
2.15,0.7444277623
2.16,0.7669993786
2.17,0.7930037986
2.18,0.7556770755
2.19,0.7382706533
2.2,0.7381180134
2.21,0.7392873319
2.22,0.7629165777
2.23,0.7331555228
2.24,0.7297033442
2.25,0.7292156473
2.26,0.7678906529
2.27,0.7594367843
2.28,0.7523056227
2.29,0.7720275039
2.3,0.7614819846
2.31,0.7427564064
2.32,0.7218759861
2.33,0.7067469175
2.34,0.7484717993
2.35,0.7281338916
2.36,0.7634924416
2.37,0.7031932148
2.38,0.7617149597
2.39,0.704992467
2.4,0.7140094657
2.41,0.7355744885
2.42,0.7355890187
2.43,0.7177068662
2.44,0.7637553181
2.45,0.7422475519
2.46,0.7430324828
2.47,0.7302744444
2.48,0.699405472
2.49,0.7776731474
2.5,0.754536537
2.51,0.7373654848
2.52,0.7643608002
2.53,0.7457352932
2.54,0.725568831
2.55,0.7487753437
2.56,0.7454203805
2.57,0.7117817539
2.58,0.7524522299
2.59,0.7305052094
2.6,0.7623559262
2.61,0.7462455089
2.62,0.7279438684
2.63,0.7762605877
2.64,0.7834357971
2.65,0.7283295737
2.66,0.8000139112
2.67,0.8019097472
2.68,0.7882594615
2.69,0.7923242631
2.7,0.7713211338
2.71,0.7583128317
2.72,0.7958660521
2.73,0.7953412875
2.74,0.8140664543
2.75,0.8131156193
2.76,0.8208581318
2.77,0.7746613177
2.78,0.8690417162
2.79,0.8200311921
2.8,0.8491291803
2.81,0.8629286323
2.82,0.824957904
2.83,0.7793533471
2.84,0.8825112902
2.85,0.8446079435
2.86,0.8323518903
2.87,0.830797363
2.88,0.8237273647
2.89,0.8961321599
2.9,0.8497014586
2.91,0.8699796583
2.92,0.8907810668
2.93,0.8944356708
2.94,0.947537964
2.95,0.9315102841
2.96,0.8958955386
2.97,0.9321723794
2.98,0.9322103519
2.99,0.9871092483
3,0.9127283457
3.01,0.9691025777
3.02,0.9980124894
3.03,0.9854711356
3.04,0.981152302
3.05,1.023518125
3.06,1.035802294
3.07,0.9926851792
3.08,1.004487289
3.09,1.047235749
3.1,1.045003619
3.11,1.070176445
3.12,1.110684523
3.13,1.076331569
3.14,1.070213528
3.15,1.105892283
3.16,1.145085123
3.17,1.087358338
3.18,1.192638258
3.19,1.189666952
3.2,1.14495419
3.21,1.197228453
3.22,1.221632154
3.23,1.201409402
3.24,1.248282278
3.25,1.214245126
3.26,1.276867586
3.27,1.276670441
3.28,1.341950038
3.29,1.338735539
3.3,1.348684617
3.31,1.419232283
3.32,1.393668251
3.33,1.477294711
3.34,1.486485239
3.35,1.532029431
3.36,1.534421019
3.37,1.575649149
3.38,1.608126489
3.39,1.677080979
3.4,1.706826108
3.41,1.757544365
3.42,1.773591887
3.43,1.891603133
3.44,1.934125664
3.45,2.113443834
3.46,2.279792349
3.47,2.528935243
3.48,2.951952274
3.49,3.442962095
3.5,4.236358661
3.51,5.29487167
3.52,6.641680654
3.53,8.344498486
3.54,10.3432717
3.55,12.57029899
3.56,14.85419523
3.57,16.94560411
3.58,18.67696794
3.59,19.80049007
3.6,20.13774602
3.61,19.60737528
3.62,18.32758134
3.63,16.54666327
3.64,14.56209546
3.65,12.41776028
3.66,10.47552977
3.67,8.78081822
3.68,7.386816914
3.69,6.33761915
3.7,5.624373909
3.71,5.172951047
3.72,4.90112471
3.73,4.828371319
3.74,4.832933695
3.75,4.96725992
3.76,5.182653759
3.77,5.347444084
3.78,5.618493759
3.79,5.949827548
3.8,6.253746983
3.81,6.63520631
3.82,7.06527383
3.83,7.525853939
3.84,8.053514134
3.85,8.699042519
3.86,9.401586191
3.87,10.25432764
3.88,11.23033224
3.89,12.43400547
3.9,14.07457953
3.91,16.31343173
3.92,19.62274357
3.93,24.60232094
3.94,32.27930034
3.95,44.00852267
3.96,61.61033349
3.97,87.41543059
3.98,123.7850498
3.99,173.0785541
4,236.7483756
4.01,315.083712
4.02,406.379801
4.03,506.5953737
4.04,609.1916797
4.05,705.4430665
4.06,785.0741625
4.07,837.7444306
4.08,855.5849936
4.09,835.5817222
4.1,781.0243467
4.11,700.1788954
4.12,603.3124858
4.13,500.6353828
4.14,400.8142342
4.15,310.1424082
4.16,232.6540438
4.17,169.8616707
4.18,121.3774234
4.19,85.70752616
4.2,60.39888792
4.21,43.17106699
4.22,31.7260635
4.23,24.1808913
4.24,19.34766153
4.25,16.11523355
4.26,13.89239706
4.27,12.29450554
4.28,11.07153993
4.29,10.07043887
4.3,9.286509606
4.31,8.58687206
4.32,7.928430852
4.33,7.417850655
4.34,6.941851539
4.35,6.445095863
4.36,6.077487859
4.37,5.706976054
4.38,5.38467646
4.39,5.144139722
4.4,4.861643907
4.41,4.563085696
4.42,4.344205248
4.43,4.163216268
4.44,4.005495754
4.45,3.83118015
4.46,3.655989156
4.47,3.480596233
4.48,3.304603855
4.49,3.251728689
4.5,3.085704058
4.51,3.018110295
4.52,2.899180935
4.53,2.770333662
4.54,2.700541065
4.55,2.618037132
4.56,2.529976392
4.57,2.452512236
4.58,2.35140872
4.59,2.307180584
4.6,2.297371695
4.61,2.157935188
4.62,2.11031591
4.63,2.090222591
4.64,2.078736046
4.65,1.976880689
4.66,1.951339995
4.67,1.915710339
4.68,1.827046725
4.69,1.827903402
4.7,1.84805297
4.71,1.776722293
4.72,1.73749855
4.73,1.716296216
4.74,1.701253939
4.75,1.663273663
4.76,1.603890999
4.77,1.560232255
4.78,1.60844997
4.79,1.550358355
4.8,1.530080596
4.81,1.542483456
4.82,1.512766001
4.83,1.504214346
4.84,1.476291646
4.85,1.448692167
4.86,1.453017982
4.87,1.399613127
